Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO091865;"2021. 10. 04.";'M1020';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!"
NMLZ116161;"2021. 10. 04.";'T2579';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.29. óta csak csörgött!!"
NMLM106249;"2021. 10. 04.";'B3897';"Sikeres hívás, kérdõív kitöltve.";"Nem tudtak bérautót adni, mert ilyen típus nincs!! Ez probléma, hogy a NISSAN részérõl sincs ilyen csereautó!"
NMLM109357;"2021. 10. 04.";'B3897';"Sikeres hívás, kérdõív kitöltve.";"Nem tudtak bérautót adni, mert ilyen típus nincs!! Ez probléma, hogy a NISSAN részérõl sincs ilyen csereautó!"
NMBO090215;"2021. 10. 04.";'K2118';"Nem szeretne nyilatkozni!";"Nem a hölgy vitte az autót a szervizbe, csak annyit tud mondani, hogy a kollégák mindig rendesek!!"
NMBO091205;"2021. 10. 04.";'K2118';"Nem szeretne nyilatkozni!";"Nem a hölgy vitte az autót a szervizbe, csak annyit tud mondani, hogy a kollégák mindig rendesek!!"
NMBO091825;"2021. 10. 04.";'K4387';"Nem szeretne nyilatkozni!";" ""A hívott szám jelenleg nem elérhetõ!"" ezt mondja be a gépi hang 09.30. óta!!"
NMBO091867;"2021. 10. 04.";'K1274';"Nem szeretne nyilatkozni!";"A 2. telefonszámon nem az úr járt a szervizben! Az elsõ telefonszámon pedig azt mondta egy másik úr, hogy Õ csak elhozta, nem tud mondani semmit!!"
NMLZ116086;"2021. 10. 04.";'P5123';"Nem szeretne nyilatkozni!";"Az ügyfélnek az édesapja volt a szervizben, de Õ most nem elérhetõ, mert elutazott!!"
NMLZ115681;"2021. 10. 04.";'P6714';"Sikeres hívás, kérdõív kitöltve.";"Kicsit sokat kellett várni, 7 hétig!!"
NMLZ116240;"2021. 10. 04.";'T2587';"Nem szeretne nyilatkozni!";"A hölgy visszahívott és elmondta, hogy majd kitölti az e-mailt, mert most dolgozik!!"
