Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO083332;"2020. 07. 13.";'M1452';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.09. óta csak csörög, így elérhetetlen!!"
NMLM098392;"2020. 07. 13.";'B4874';"Nem szeretne nyilatkozni!";"Az emailben kapott kérdõívet már kitöltötte, visszaküldte!!"
NMBO083445;"2020. 07. 13.";'M1071';"Sikeres hívás, kérdõív kitöltve.";"Sokkal jobb, mint volt másfél évvel ezelõtt volt a szerviz és minden!! Nagyon, nagyon segítõkészek voltak! Maradjon is ilyen a szerviz!!"
NMLM098421;"2020. 07. 13.";'A2026';"Nem szeretne nyilatkozni!";"A jövõben TILOS HÍVNI!!!"
NMBO083436;"2020. 07. 13.";'J4496';"Sikeres hívás, kérdõív kitöltve.";"A szervizeléssel elégedett bár van még egy dolog ami miatt vissza kell még mennie!! Az értékesítõ aki ott volt viszont annak a munkája egy ""0""!!"
NMLM098428;"2020. 07. 13.";'B4305';"Sikeres hívás, kérdõív kitöltve.";"Annyit mondana, hogy ebbe a szervizelésbe(ami nem volt olcsó) beleférhetett volna egy mosás!!!!!!"
NMLZ107128;"2020. 07. 13.";'E4355';"Sikeres hívás, kérdõív kitöltve.";"Elfelejtettek telefonálni, neki kellett hívni a szervizt!!!"
NMLZ107064;"2020. 07. 13.";'E4355';"Sikeres hívás, kérdõív kitöltve.";"Elfelejtettek telefonálni, neki kellett hívni a szervizt!!!"
NMBO083433;"2020. 07. 13.";'J8912';"Sikeres hívás, kérdõív kitöltve.";"Az úr különben elmondta, hogy már pénteken hívtam és beszéltünk!!!"
NMLZ107623;"2020. 07. 13.";'Q1511';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.09. óta csak csörög!!!"
NMBO083470;"2020. 07. 13.";'A5345';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a munkafelvevõre 8-as értékelést adott, a szerviz-szolgáltatásra pedig amit bejelöltem!!!"
NMLM098429;"2020. 07. 13.";'B2785';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a munkafelvevõ :5-ös! Megvonták a garanciát, azért mert a 15 ezres szervizen nem voltak ott, és ezért soha többé nem jönnek ide, illetve nem vásárolnak tõlünk több autót!!!"
NMLM098377;"2020. 07. 13.";'B4870';"Nem szeretne nyilatkozni!";"Az emailben kapott kérdõívet már kitöltötte!!!"
NMLZ107080;"2020. 07. 13.";'S1185';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.08. óta csak csörög, így elérhetetlen!!!"
NMLZ107655;"2020. 07. 13.";'S4100';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.08.óta csak csörög, így elérhetetlen!"
NMLZ107793;"2020. 07. 13.";'S2166';"Sikeres hívás, kérdõív kitöltve.";"A megállapított munka miatt tér vissza a szervizbe!!!"
NMLG027423;"2020. 07. 13.";'C0512';"Sikeres hívás, kérdõív kitöltve.";"Hátul a csomagtartót elfelejtették kitakarítani!!!!"
NMLM098407;"2020. 07. 13.";'B2862';"Nem szeretne nyilatkozni!";"Kitöltötte az emailben kapott kérdõívet, visszaküldte!!!"
NMLG027442;"2020. 07. 13.";'E4854';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél azért 1-es az értékelés, mert messze lakik ettõl a szerviztõl!!!"
NMLM098536;"2020. 07. 14.";'R1154';"Nem szeretne nyilatkozni!";"Az Úr visszahívott! Megvan elégedve, csak a szerviz-vezetõ kioktató stílusával nincs megelégedve, nagyon nyers, nagyon furcsa! Kifizet 100-150 ezer forintot, még egy kávéra sem hívják meg! Különben az autót nálunk vette és az értékesítõ kollégával pedig m"
NMLG027467;"2020. 07. 14.";'C0916';"Nem szeretne nyilatkozni!";"Most még nem elégedett, még a javítás ill. a kártya frissítése folyamatban van!!"
NMLG027439;"2020. 07. 14.";'E5765';"Nem szeretne nyilatkozni!";"Ez a telefonszám 07.10. óta csak csörög vagy hangposta!!"
NMLM097489;"2020. 07. 14.";'B4599';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy ezzel a munkával kapcsolatban már kerestem, és értékelt!"
NMLZ107749;"2020. 07. 14.";'Q8319';"Sikeres hívás, kérdõív kitöltve.";"Az információ az autóval kapcsolatban elég hiányos, de ez lehet a Nissan hibája is!!"
NMLZ107882;"2020. 07. 14.";'S1333';"Sikeres hívás, kérdõív kitöltve.";"Határidõben nagyon elhúzódott a munka, fõleg a mosás tartott nagyon sokáig!! Az új-autó értékesítõ kolléga munkájáról lenne észrevétele: nálunk vásárolták az autót és mondta, hogy szeretne venni hozzá téli gumit+felnit. Az úrral beszélt, de csak hitegette és nem lett ebbõl a dologból semmi!!!!"
NMBO083428;"2020. 07. 14.";'J9277';"Nem szeretne nyilatkozni!";"Ezen a telefonszám 07.10. óta csak hangposta jelentkezett!!"
NMLM098571;"2020. 07. 16.";'B4893';"Nem szeretne nyilatkozni!";"Külföldi telefonszám hívását az IP-telefon nem engedélyezi!!!"
NMLM098597;"2020. 07. 16.";'00763';"Nem szeretne nyilatkozni!";"Szintén autós cég, nem hívjuk!!!"
NMLG027450;"2020. 07. 16.";'E3633';"Nem szeretne nyilatkozni!";
NMLZ107595;"2020. 07. 16.";'C1122';"Sikeres hívás, kérdõív kitöltve.";"A gödöllõi szerviz miatt adott a 3. kérdésre 10-es értékelést!!!"
NMLZ107847;"2020. 07. 16.";'C1122';"Sikeres hívás, kérdõív kitöltve.";"A gödöllõi szerviz miatt adott a 3. kérdésre 10-es értékelést!!!"
NMLG027481;"2020. 07. 16.";'E4568';"Sikeres hívás, kérdõív kitöltve.";"Annyi megjegyzése van, hogy van egy másik KIA típusú autójuk(Sorento) és már a 4. éve nem tudják megcsinálni!!"
NMLZ107863;"2020. 07. 16.";'95284';"Nem szeretne nyilatkozni!";"Ahogy elhozta a kocsit, nem volt alkatrész az autóhoz, és átment az M3-ra vitték ki, jelenleg is ott van!! A zuglói telephelyen nem tudták az autót megcsinálni!! Egy olajcserére 4 órát várt és fizetett 80 ezer forintot!! Ez nem ilyen volt, ez nem ""Gablini"
NMLZ107535;"2020. 07. 16.";'S8895';"Sikeres hívás, kérdõív kitöltve.";"Mint az ügyintézés, mint a munkavégzés, és bánásmód nagyon szimpatikus volt!!!"
