Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO090839;"2021. 08. 09.";'J7530';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!! Lengyel Tamás kérése alapján!!"
NMBO090736;"2021. 08. 09.";'K0394';"Nem szeretne nyilatkozni!";"Tilos hívni, Lengyel Tamás kérése alapján!!"
NMLZ115245;"2021. 08. 09.";'Q9621';"Sikeres hívás, kérdõív kitöltve.";"Picit a kommunikációban javulhatnánk !<br />
Az ígért telefonhívás elmaradt !!"
NMLG031270;"2021. 08. 09.";'E5839';"Nem szeretne nyilatkozni!";"Tavaly kitöltötte az emailben kapott kérdõívet és elmondta, hogy miért nem mosták le az autóját, ehhez képest az idei évben ugyan úgy nem mosták le, tehát nem történt semmi!!!"
NMLZ115110;"2021. 08. 09.";'P8860';"Sikeres hívás, kérdõív kitöltve.";"Csak így tovább !!"
NMLG031283;"2021. 08. 09.";'C0649';"Sikeres hívás, kérdõív kitöltve.";"Nem értette, hogy szervizre és vizsgára is vitte az autót, és miért kellett egy vizsga elõtti felkészítés, mikor szervizre vitte??!!!"
NMLG031295;"2021. 08. 09.";'E5138';"Sikeres hívás, kérdõív kitöltve.";"Több alkalommal kérték már a mosást és nem mosták le pedig volt ingyen kártyájuk a mosásra!!"
NMBO090799;"2021. 08. 09.";'K4726';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árajánlatot kapott ez egy picit elszomorította !!"
NMLZ115265;"2021. 08. 09.";'P9086';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a rádiógomb most sem lett jó a szerviz amit lehetett megtett !<br />
Szerinte garanciában kikéne az egészet cserélni ??"
NMLZ115246;"2021. 08. 09.";'P9336';"Sikeres hívás, kérdõív kitöltve.";"Ha az autót lemossák akkor ne csak 70%-an  legyen kész !!"
NMLZ114314;"2021. 08. 09.";'T2197';"Sikeres hívás, kérdõív kitöltve.";"Fémes hangot hall lehet hogy jön vissza !<br />
A másik észrevétel hogy nincs csereautó lehetõség !!"
NMLZ115206;"2021. 08. 09.";'T2255';"Sikeres hívás, kérdõív kitöltve.";"Tökéletes volt minden !!"
NMLG031308;"2021. 08. 09.";'E6570';"Nem szeretne nyilatkozni!";"Menet közben van, nem ér rá, majd este kitölti a kérdõívet, de minden rendben volt!!!"
NMBO090909;"2021. 08. 09.";'H4714';"Sikeres hívás, kérdõív kitöltve.";"Köszöni a munkánkat rendben volt minden !!"
NMLM108513;"2021. 08. 09.";'A7483';"Nem szeretne nyilatkozni!";"Ez a telefonszám 08.05. óta csak csörög, így elérhetetlen!"
NMBO090896;"2021. 08. 09.";'K5354';"Sikeres hívás, kérdõív kitöltve.";"Pokolian drága a szerviz horror !!"
NMLM107930;"2021. 08. 09.";'B5673';"Nem szeretne nyilatkozni!";"9 ezer kilométerrel ezelõtt volt szervizen nálunk, és az autó most 38 ezer km-nél jelezte, hogy az olajszint alacsony!! Kicserélték ismét az olajat, de akkor hová tûnt az olaj az autójából? Azt mondták, hogy menjen vissza 1000 km után és megnézik, de rend"
NMLZ115293;"2021. 08. 09.";'Q2358';"Sikeres hívás, kérdõív kitöltve.";"Pozitív hogy a szerviz tájékoztatott az éves szervizrõl !<br />
Amit még jelezne hogy nagyon sokáig tartott a javítás  a fék miatt !!"
NMLG031285;"2021. 08. 09.";'K3377';"Sikeres hívás, kérdõív kitöltve.";"Tökéletes volt minden !"
NMLM108346;"2021. 08. 09.";'B1499';"Sikeres hívás, kérdõív kitöltve.";"Az autó kész  volt kint állt az udvaron és m.kolléga nem szolt,hogy kész van pedig látta az úrat !!<br />
Eddig ilyet nem tapasztalt !!"
NMLG031288;"2021. 08. 10.";'E1418';"Sikeres hívás, kérdõív kitöltve.";"Picit a kommunikációban javulhatnánk max  ennyi !!"
NMBO090845;"2021. 08. 10.";'K4783';"Sikeres hívás, kérdõív kitöltve.";"Kampány kapcsán vissza hívást vár !! <br />
De ez nem panasz csak megjegyzés ??!!"
NMBO090596;"2021. 08. 10.";'K5248';"Nem szeretne nyilatkozni!";"Az autót elhozta múlt héten és már vissza is vitte jelenleg nálunk van !!"
NMLZ114851;"2021. 08. 10.";'P9084';"Sikeres hívás, kérdõív kitöltve.";"A házon belül nincs arra lehetõség , hogy a m.felvevõ leszóljon az alkatrészes kollégának ! Külön le kell mennie az ügyfélnek megrendelni !!"
NMLZ114928;"2021. 08. 10.";'R1122';"Sikeres hívás, kérdõív kitöltve.";"Nagyon kulturált a várakozó hely, légkondis, stb.!"
NMBO090887;"2021. 08. 10.";'J7716';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne,hogy elõzõ nap kap SMS-t  de az ,hogy mikor pontosan az nincs az üzenetben??"
