Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM113004;"2022. 01. 31.";'R0753';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!"
NMLG032828;"2022. 01. 31.";'E7050';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javításra megy vissza!!"
NMLG033043;"2022. 01. 31.";'Q8609';"Nem szeretne nyilatkozni!";"Szintén autó szerviz, de mindennel megvoltak elégedve, sokat járnak hozzánk!!"
NMLG033385;"2022. 01. 31.";'E6347';"Sikeres hívás, kérdõív kitöltve.";"Pluszban még klímát akart tisztíttatni, de mondták hogy nem mûködik a gép!!"
NMBO094149;"2022. 01. 31.";'K5740';"Sikeres hívás, kérdõív kitöltve.";"A tulajnak volt problémája, hogy talált olajfoltot az ülésen(világos kárpit) az átvizsgálás után!!"
NMLZ118437;"2022. 01. 31.";'P9223';"Sikeres hívás, kérdõív kitöltve.";"Az elsõ kérdésre azt mondta, hogy ez a kérdés hülyeség!!(én jelöltem be, mert  másképp nem menti el)! Tõlünk csak úgy tud eljönni, hogy több 10 ezer forintot ott hagy, és annyira pofátlanul lehúznak mindenkit!! Nem adják oda a régi, rossz alkatrészt még csak meg sem mutatták neki, hogy elhiggye!! Máskor amikor ott járt mindig elõrehozták neki az autóját, most pedig odaadták a kulcsot, hogy keresse meg!! Nagyon el fog azon gondolkodni, hogy másik szerviz keressen!!"
NMLM112974;"2022. 01. 31.";'B1614';"Sikeres hívás, kérdõív kitöltve.";"Ameddig a Marx Gergõ nálunk dolgozik, addig Õ is ide jár szervizbe!!"
NMBO093700;"2022. 01. 31.";'K3842';"Sikeres hívás, kérdõív kitöltve.";"Egy úrral beszéltem, és elmondta, hogy már 01.21-én beszéltem vele!"
NMBO093023;"2022. 01. 31.";'K5609';"Sikeres hívás, kérdõív kitöltve.";"Amikor kész az autó akkor ne hagyják már várakozni az ügyfelet, Õ kérdezett rá, mert látta már, hogy az autó kint van!!"
NMBO093715;"2022. 01. 31.";'S0198';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel már 01.28-án beszéltem!!"
NMBO092608;"2022. 01. 31.";'S0267';"Nem szeretne nyilatkozni!";"Nincs se ideje, se türelme, nem volt elégedett!! Miért adták vissza úgy az autót, hogy mondták, hogy kevés az olaj, miért nem hívták fel és töltött bele még olajat?? Ezért külön nem fog visszajönni!!!"
NMBO093669;"2022. 01. 31.";'S0274';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, mert betegállományban, karanténban van és nem szeretne dolgozni!!"
NMLM112787;"2022. 01. 31.";'R1109';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, mert már kitöltötte az e-mailes  kérdõívet! Nagyon nagy visszaélés az emberek idejével, hogy azt mondják 2 óra a várakozás és helyette 4 órát ott ült! Miért nem mondták azt, hogy menjen vissza mondjuk este 6-ra vagy másnap??!! Elmo"
NMLM112812;"2022. 01. 31.";'B6745';"Sikeres hívás, kérdõív kitöltve.";"Lett azóta egy hibaüzenet és ezért fog visszamenni!"
NMLM111762;"2022. 01. 31.";'R1476';"Nem szeretne nyilatkozni!";"Rendelt gumiszõnyeget rendelt és a hátsó szõnyegek nem lettek jók! Ezt az ügyfelet 02.01-én kell hívni(Hyundai Holding név alatt)!!"
NMLM112793;"2022. 01. 31.";'R1083';"Sikeres hívás, kérdõív kitöltve.";"Jó lenne, ha egy kicsit olcsóbb lenne!!"
