Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM109679;"2021. 09. 27.";'B5907';"Nem szeretne nyilatkozni!";"Dolgozik, erre nem ér rá és elköszönt!"
NMLM109681;"2021. 09. 27.";'B6380';"Sikeres hívás, kérdõív kitöltve.";"Többet kellett várni, mint ahogyan tervezte!!"
NMLM109669;"2021. 09. 27.";'R0950';"Nem szeretne nyilatkozni!";"Már kitöltötte az online kérdõívet!!"
NMBO091693;"2021. 09. 27.";'J7060';"Nem szeretne nyilatkozni!";"Ezen a telefonszám a hölgy visszahívást kért, de 09.23. óta nem vette fel!!"
NMLZ116126;"2021. 09. 27.";'S2706';"Sikeres hívás, kérdõív kitöltve.";"Megkapta a papírt azt mondták minden rendben van, de elmagyarázhatták volna részletesebben és olyan üres érzése volt, lehetett volna egy kicsit szakmaibb és akkor hitelesebb lett volna!!"
NMBO091754;"2021. 09. 27.";'K5461';"Sikeres hívás, kérdõív kitöltve.";"Összességében nagyon pozitív tapasztalata volt!!"
NMBO091745;"2021. 09. 27.";'K3173';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszám hívását!!"
NMLZ116039;"2021. 09. 27.";'C1332';"Nem szeretne nyilatkozni!";"Az ügyfél azt mondta, hogy már látta az emailt, és majd ott kitölti, mert most nem ér rá!!"
NMLG031930;"2021. 09. 27.";'C1366';"Nem szeretne nyilatkozni!";"Egy úrral beszéltem és azt mondta, hogy a cégtõl járt bent valaki más nem Õ jár ezzel az autóval, de biztos rendben volt minden!!!"
NMLG031920;"2021. 09. 27.";'E5452';"Sikeres hívás, kérdõív kitöltve.";"Igazából két órát mondtak, de bõven három óra lett!!"
NMLZ115832;"2021. 09. 27.";'C1031';"Sikeres hívás, kérdõív kitöltve.";"A szervizkönnybe nem pecsételték be a dátumot!!"
NMLZ116073;"2021. 09. 27.";'C1031';"Sikeres hívás, kérdõív kitöltve.";"A szervizkönnybe nem pecsételték be a dátumot!!"
NMBO091617;"2021. 09. 27.";'J7485';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.21. óta csak csörgött, aztán visszahívást kért 09.24-re, aztán 09.27-re kért visszahívást, de bemutatkozásom után letette a telefont!!"
