Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG027152;"2020. 06. 15.";'E4219';"Nem szeretne nyilatkozni!";"Ezen a számon 06.11.óta csak hangposta jelentkezett, így elérhetetlen!!!"
NMLG027185;"2020. 06. 15.";'C0693';"Sikeres hívás, kérdõív kitöltve.";"Az idõpontra ment, de azzal csúsztak, furcsa, hogy neki kell szólni, hogy fékolajat kell cserélni! Nem érzi a munkafelvevõ részérõl a szakmaiságot!!!"
NMLM097615;"2020. 06. 15.";'B3639';"Nem szeretne nyilatkozni!";"Az ügyfél a mai napon(06.15.) szintén kinyomott, mint pénteken!!"
NMLM097205;"2020. 06. 15.";'B4599';"Sikeres hívás, kérdõív kitöltve.";"Egy hibával kapcsolatban már egy ideje hozzánk jár  talán most már végleg megtalálták a hibát!!! Hiába nagyon kedvesek aranyosak a munkafelvevõ fiúk de szerinte nem hozzáértõ szerelõk vannak a szervizben!!! A 2. kérdésnél csak a munkafelvevõt értékelte, majd meglátja milyen lesz az autó!!!"
NMLM097708;"2020. 06. 15.";'R0823';"Sikeres hívás, kérdõív kitöltve.";"A Szoták Bálint munkáját csillagos ötösre értékeli, dicsérjék meg!!"
NMLZ106872;"2020. 06. 15.";'S8208';"Nem szeretne nyilatkozni!";"Itt hozom-viszem szolgáltatás volt, és nem igazából tudta a kérdések alapján értékelni! Ennyit mondott: nagyon jó volt a hozom-viszem szolgáltatás, de kicsit sokba került, de meg volt elégedve!!!"
NMLZ107038;"2020. 06. 15.";'E1956';"Sikeres hívás, kérdõív kitöltve.";"Drága, a szerviz eddig 500 ezer forintba került, de errõl nem a szerviz tehet, azzal megvan elégedve!!! Nincs után gyártott alkatrész!!!"
NMBO082895;"2020. 06. 15.";'K2106';"Sikeres hívás, kérdõív kitöltve.";"FONTOS!!!!! Az ügyfél szeretne kérni a Gablini Úrtól egy személyes találkozót az Infiniti márkával kapcsolatban!! Kérem továbbítsátok Gablini úrnak!! Itt dr. Szabó Zoltán úrral beszélt az ismert telefonszámon!!!"
NMLZ106672;"2020. 06. 15.";'M1523';"Nem szeretne nyilatkozni!";"Nem ismeri azt az embert aki bármit is csinált az autójával, elégedett volt a javítással habár egy hónapig tartott! Nem értékelt a kérdések alapján inkább elmondta a véleményét!!"
NMBO082885;"2020. 06. 15.";'H2143';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a javítási költség!!!!"
NMLM097727;"2020. 06. 15.";'R0949';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél hölgy a 2. kérdésnél csak a munkafelvevõt értékelte!!!"
NMLZ107195;"2020. 06. 15.";'K3774';"Nem szeretne nyilatkozni!";"Kitöltötte már az emailben érkezõ kérdõívet és minden 10-es!!!"
NMLZ107179;"2020. 06. 15.";'P4466';"Sikeres hívás, kérdõív kitöltve.";"Sajnos, amit kért az pont nem tudták megcsinálni!!!"
NMLZ107169;"2020. 06. 15.";'S6276';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy amit kért azt pont nem csinálták meg!!!!!!"
NMBO082941;"2020. 06. 15.";'J5555';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon nem elégedett!! Az autó állt két hónapot!! Úgy kapta vissza, hogy folyik belõle az olaj!! Ma megy vissza a szervizbe és reméli, hogy valami pozitív dolog fog történni!!!!"
NMBO082923;"2020. 06. 15.";'K1543';"Sikeres hívás, kérdõív kitöltve.";"Nem kapott árajánlatot a munka megkezdése elõtt és ezt hiányolja!!!"
NMBO082893;"2020. 06. 16.";'K0202';"Nem szeretne nyilatkozni!";"Értékelni nem szeretne, de egy biztos hogy vannak hiányosságok! Röviden ennyi!!!"
NMLZ104550;"2020. 06. 16.";'K0202';"Nem szeretne nyilatkozni!";"Értékelni nem szeretne, de egy biztos hogy vannak hiányosságok! Röviden ennyi!!!"
NMLZ107044;"2020. 06. 16.";'S7329';"Sikeres hívás, kérdõív kitöltve.";"A kommunikációban  és az alkatrész ellátásban lehetne javulni!!!"
NMLZ107144;"2020. 06. 16.";'S0502';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem kommunikálnak, nem tájékoztatnak és amit kért azt nem csinálták meg, röviden ennyi!!!"
NMBO082968;"2020. 06. 16.";'K2737';"Sikeres hívás, kérdõív kitöltve.";"Azt tapasztalta, hogy a határidõ elég hosszú volt!!"
NMBO082964;"2020. 06. 16.";'K3017';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz, és  nem kap értesítést a szerviz munkáról se sms-ben, se emailben!!"
NMBO082973;"2020. 06. 16.";'K4317';"Nem szeretne nyilatkozni!";"Erre az autóra olyan javítási összeget mondtak, hogy vett egy másik autót!!"
NMLZ107254;"2020. 06. 16.";'P9275';"Nem szeretne nyilatkozni!";
NMLZ104027;"2020. 06. 16.";'S6003';"Nem szeretne nyilatkozni!";"Az autó 2-3 óra múlva visszakerült a szervizbe, a javítás folyamatban van!!!"
NMLZ107160;"2020. 06. 16.";'65475';"Nem szeretne nyilatkozni!";"Visszahívtam a megbeszélt idõpontban, de a telefon tök néma volt!!!!"
NMBO082926;"2020. 06. 17.";'M1147';"Nem szeretne nyilatkozni!";"Csörgetés közben kinyom, már a 3. napja!!"
NMLG027197;"2020. 06. 17.";'E5733';"Sikeres hívás, kérdõív kitöltve.";"A belsõ takarítást szerette volna igénybe venni,de azt mondták, hogy nincs ott a kolléga aki megcsinálná! Legközelebbi idõpontot ajánlott, de Õ messze lakik! Viszont azt mondták, hogy a szerviz mellé jár egy ingyenes mosás, és azt valaki megcsinálta!! Nagyon jól esett neki, és az is hogy tavaly(nem tudom milyen alkalomból, nem mondta) kapott 2 mozijegyet, ami szintén nagyon jól esett neki!"
NMLZ107194;"2020. 06. 17.";'A8552';"Nem szeretne nyilatkozni!";
NMBO082746;"2020. 06. 17.";'B2207';"Nem szeretne nyilatkozni!";"06.15. óta hangposta jelentkezett!!"
NMLM097694;"2020. 06. 17.";'B3448';"Nem szeretne nyilatkozni!";"Német nyelvû hangposta jelentkezett!!"
NMLZ102937;"2020. 06. 17.";'K0449';"Sikeres hívás, kérdõív kitöltve.";"A mai napon hívták a Gablini szervizbõl, hogy az autót elfelejtették lefényképezni és egy helyszínt jelöljön meg, ahol ezt pótlólag elvégezhessék!! Számára ez kicsit furcsa hiszen három hónapot volt nálunk alkatrészre várva!!!!!"
NMLM097740;"2020. 06. 17.";'27818';"Sikeres hívás, kérdõív kitöltve.";"A gumi átszerelés két óráig tartott, és ez elfogadhatatlan!! Valószínû, hogy ide többet nem jön, mert ez nem az elsõ ízben történt már meg!!!!"
NMBO082986;"2020. 06. 17.";'J7761';"Nem szeretne nyilatkozni!";"A hívott szám átmenetileg ki van kapcsolva a forgalomból!! Csak jelezném, hogy ez volt a helyzet 2018. májusában is!!!"
NMLZ107000;"2020. 06. 17.";'85691';"Sikeres hívás, kérdõív kitöltve.";"Sérelmezi, hogy lehetett a szerviz-térben, de ez van!!!"
NMLM097684;"2020. 06. 17.";'B3416';"Nem szeretne nyilatkozni!";"Az autó még jön vissza, utána nyilatkozik!!!"
NMLM097480;"2020. 06. 17.";'A1385';"Nem szeretne nyilatkozni!";"Kérte, hogy töröljünk minden, mert nem szeretne emailekre és telefonos kérdésekre válaszolni!!!!"
NMLZ106862;"2020. 06. 17.";'87766';"Nem szeretne nyilatkozni!";"Elmondta, hogy már egy hölggyel beszélt!!"
NMLZ107272;"2020. 06. 17.";'S8531';"Nem szeretne nyilatkozni!";"Ez a javítás még folyamatban van, azt ígérték hívják!!!"
NMLM097703;"2020. 06. 17.";'B3550';"Nem szeretne nyilatkozni!";"Az lenne a kérése, hogy a jövõben emailt se küldjünk, nem szeretne ilyenekre válaszolni és a telefonon megkeresésre sem!!"
NMBO083063;"2020. 06. 18.";'K4358';"Nem szeretne nyilatkozni!";"Az IP telefon a külföldi szám hívását nem engedélyezi!!!"
NMLZ107309;"2020. 06. 18.";'24425';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMLM097731;"2020. 06. 18.";'B4784';"Sikeres hívás, kérdõív kitöltve.";"A határidõvel volt egyedül probléma, más nem volt!!"
NMLM096182;"2020. 06. 18.";'B4621';"Nem szeretne nyilatkozni!";"Ez az úr 06.17-én délután 16 órára kért visszahívást! Visszahívtam, de csak csörgött, és a mai napon(06.18.)szintén!!"
NMLG027201;"2020. 06. 18.";'E5341';"Sikeres hívás, kérdõív kitöltve.";"Féktárcsa és betét csere volt. Kellett volna fékhatás mérést végezni, de csak a számlán volt feltüntetve és nem lett elvégezve, semmilyen papírt errõl nem kapott és ez már nonszensz, hogy valamit leszámláznak, de nem végzik el! Az úr elmondása alapján nagyon jól ismeri Gablini Úrat!!!"
NMLG027202;"2020. 06. 18.";'E4454';"Sikeres hívás, kérdõív kitöltve.";"06. 24-én szerdán ismét megy vissza!!"
NMLM097681;"2020. 06. 18.";'M1482';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 06.15.óta hangposta jelentkezik!!!"
NMBO082963;"2020. 06. 18.";'P6237';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.15. óta csak csörög, így elérhetetlen!!"
NMBO082999;"2020. 06. 18.";'M0974';"Nem szeretne nyilatkozni!";"Itt a jó tulajdonos neve Hantosi Bálint 30 964 600!! Kérlek írjátok át a jó névre és telefonszámra!!!A fékpofa csere az rendben volt, de az elõzõ fél év szerviz-látogatásai azok minõsíthetetlenek voltak!!"
NMLZ106666;"2020. 06. 18.";'S5354';"Nem szeretne nyilatkozni!";"Az autó jelenleg is nálunk van nem tudják mi okozza a hibát!! November óta találgatjuk Õ meg fizet! Kéri, hogy a vezetõ tájékoztassa, mert most már lassan elfogy a türelme!!! Itt a  második mobil számon beszéltem az úrral!!!"
NMLZ107279;"2020. 06. 18.";'P7253';"Nem szeretne nyilatkozni!";
NMBO082735;"2020. 06. 18.";'K2604';"Nem szeretne nyilatkozni!";"Azt szeretné jelezni, hogy a motorban elszakadt a vezérmûlánc és kapott egy millió forintos árajánlatot!! Vett inkább egy új autót, de nem nálunk!!!"
NMBO082873;"2020. 06. 18.";'J7964';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.16. óta csak csörög, így elérhetetlen!!"
