Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ114493;"2021. 06. 28.";'53351';"Nem szeretne nyilatkozni!";"Nincs telefonszám!!"
NMBO090004;"2021. 06. 28.";'K1229';"Sikeres hívás, kérdõív kitöltve.";"Köszöni a munkánkat !!"
NMLZ114520;"2021. 06. 28.";'T2364';"Sikeres hívás, kérdõív kitöltve.";"Csak annyi lenne a megjegyzése,hogy kommunikációban picit javulhatnánk.<br />
De max csak ennyi !!"
NMBO089929;"2021. 06. 28.";'K5245';"Nem szeretne nyilatkozni!";"Nem érti,hogy a hiba megállapításért miért fizetett 28-ezer forintot !!!"
NMLZ112685;"2021. 06. 28.";'T2103';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokat kellett várni az alkatrészre !"
NMBO090015;"2021. 06. 28.";'H1376';"Sikeres hívás, kérdõív kitöltve.";"Egy kicsit olcsóbbak lehetnénk!"
NMLZ114499;"2021. 06. 28.";'T2360';"Sikeres hívás, kérdõív kitöltve.";"A jármû átvizsgálásáról nem kapott semmilyen papírt .<br />
Ez azért lenne jó mert ha eladná akkor lenne róla  papírja,hogy minden rendben az autóval !! <br />
Még annyi.hogy lenne az autón javítás de nem emlékszik mi esetleg hívják fel ha lehet !!"
NMBO089949;"2021. 06. 28.";'K4106';"Nem szeretne nyilatkozni!";"Az autó a héten jön javításra utána hívjam !!"
NMBO089968;"2021. 06. 28.";'K5239';"Sikeres hívás, kérdõív kitöltve.";"Amit kicseréltek alkatrészt azt jó lett volna látni vagy esetleg látni a mûhelyben,hogy mit csinálnak !!<br />
"
NMLM107052;"2021. 06. 28.";'B6039';"Nem szeretne nyilatkozni!";"Ez a telefonszám 06.22. óta csak csörög, így elérhetetlen!!"
NMBO089983;"2021. 06. 28.";'K5168';"Sikeres hívás, kérdõív kitöltve.";"Hátul leszerelték ahová a vonóhorgot be kell akasztani a vonóhorog szemnél és nem tették vissza a kupakot, és ezért megy vissza!"
NMLG030802;"2021. 06. 28.";'E6722';"Sikeres hívás, kérdõív kitöltve.";"Az ur akivel beszéltem azt mondta, hogy a dolgozónk és mindennel megvolt elégedve!!"
NMBO089900;"2021. 06. 28.";'A8950';"Sikeres hívás, kérdõív kitöltve.";"Ráírták a munkalapra, hogy ajándék mosás, de nem mosták le, és máskor ilyet ne csináljanak!!"
NMBO090021;"2021. 06. 28.";'85563';"Nem szeretne nyilatkozni!";"Amit hívtam számot az jó csak más személy jelentkezik !!
Nincs NISSAN g.kocsija !!"
NMBO090048;"2021. 06. 28.";'K5132';"Sikeres hívás, kérdõív kitöltve.";"A vezetõ felõli ablak nem záródik fel teljesen, és azt mondta a szerelõ lehet hogy a fóliázás miatt, de azért vissza fog menni!! "
NMLG030791;"2021. 06. 28.";'C0508';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka miatt fogják még hívni!!"
NMBO089960;"2021. 06. 28.";'Q8444';"Sikeres hívás, kérdõív kitöltve.";"A határidõ tovább tartott mint ígérték !!<br />
A másik kérdése,hogy a szervizbe  be mehetne nézni a munkát !!"
NMLM107241;"2021. 06. 28.";'I6816';"Nem szeretne nyilatkozni!";"Az autóval megállt a garázsban és nem indult !!
Hívja a m.kollégát !!"
NMBO090007;"2021. 06. 28.";'K3572';"Sikeres hívás, kérdõív kitöltve.";"Azt tapasztalta hogy nincs adapterek a Nissanhoz mint kiegészítõk a kolléga nagyon segítõ kész volt !!"
NMLG030799;"2021. 06. 28.";'E3641';"Sikeres hívás, kérdõív kitöltve.";"Majd még visszatér még más ügyben és alkatrészt vár!!"
NMBO089951;"2021. 06. 28.";'K4196';"Nem szeretne nyilatkozni!";"Tavaly is hívtuk elmondta a véleményét a panaszára nem kapott választ ! Ígértük,hogy hívjuk nem történt semmi !gy ennek nem látja értelmét  4
I"
NMLZ114480;"2021. 06. 28.";'P1617';"Sikeres hívás, kérdõív kitöltve.";"A szerviz könyvel kapcsolatban lenne kérdése de úgyis jönnek rendszeresen majd kérdezi a m.kollégát !!"
NMLM107277;"2021. 06. 28.";'A8399';"Sikeres hívás, kérdõív kitöltve.";"Tökéletes volt minden !!"
NMBO090046;"2021. 06. 28.";'R0526';"Sikeres hívás, kérdõív kitöltve.";"Itt hozom-viszem szolgáltatás volt!! Nagyon szépen kitakarították és mosták le az autóját külön dicséret!!"
NMLM107272;"2021. 06. 28.";'M1451';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél visszahívott és elmondta, hogy Õ azért jött ide a szervizbe, mert Götz Pétert ismeri, és ezek után is szeretne idejárni, és mindennel megvolt elégedve!!"
NMLZ114276;"2021. 06. 28.";'B3066';"Sikeres hívás, kérdõív kitöltve.";"Rohadt drága, viccesen drága és ezért nem ajánlaná másnak!! A szerviznek a biztosítóval még jobban kellene együttmûködnie!! Az ügyvéd úr elmondta, hogy csak vasárnap ér  rá és megbeszélte Tóth úrral, hogy otthagyja vasárnap este, és ez így is történt!!"
NMBO089906;"2021. 06. 28.";'K1677';"Sikeres hívás, kérdõív kitöltve.";"Elõzõ szerviz kapcsán is a navigációval voltak hamis állítások ! Most is jelezte,hogy jön éves szervizre és szeretne sd kártyát cserélni igen van !<br />
Persze amikor kérte ezt nem volt és ez a múltkor pont így volt.<br />
Ezért újra vissza jönni idõ pénz  nem örül nagyon !!"
NMLM107307;"2021. 06. 28.";'R0788';"Sikeres hívás, kérdõív kitöltve.";"Az átutalással volt egy kis gond, de megoldották viszont ezért többet kellett várni!"
NMBO090085;"2021. 06. 29.";'K5248';"Nem szeretne nyilatkozni!";"Csak mindössze annyi történt,hogy hiba megállapítás  kb 5-perc és ennyi !
Nagyon rendesek voltak a kollégák !! "
NMLM107279;"2021. 06. 29.";'K4359';"Sikeres hívás, kérdõív kitöltve.";"Talán annyit lenne az észrevétele,hogy gyorsabb is lehetne a szerviz !<br />
A 3-óra várakozás elég hosszú volt !!"
NMBO090049;"2021. 06. 29.";'J1059';"Sikeres hívás, kérdõív kitöltve.";"Köszöni a kollégáknak,hogy megtalálták a klíma problémát.<br />
Jön ismét ha megjön az alkatrész !!"
NMBO090070;"2021. 06. 29.";'J8461';"Nem szeretne nyilatkozni!";"Alkatrész árajánlatot kért itt tényleges munka nem volt !!"
NMLM107285;"2021. 06. 29.";'R1315';"Sikeres hívás, kérdõív kitöltve.";"A 4. kérdésre a válasz: az elõzõ szerviz alkalmával kellett visszatérnie!!"
NMLM107290;"2021. 06. 29.";'B1604';"Nem szeretne nyilatkozni!";"Az autó jön vissza hívja a kollégát!!
A fék nem jó !!
Az 1 szám a jó  (Mózes Tibor)"
NMLG030806;"2021. 06. 29.";'E5733';"Sikeres hívás, kérdõív kitöltve.";"Leállt a vizsgáztató rendszer és ezért másnap lett levizsgáztatva és otthagyta az autót!! "
NMLM107311;"2021. 06. 29.";'R1125';"Nem szeretne nyilatkozni!";"Az úr azért nem értékelt, mert már kitöltötte az email-es kérdõívet!!"
NMLZ114144;"2021. 06. 29.";'B2784';"Sikeres hívás, kérdõív kitöltve.";"A fényezés nem lett tökéletes !<br />
A váltónál valami barna folt lett !<br />
A határidõben tovább  tartott mint amirõl szó volt !! (2 nap) "
NMLZ114494;"2021. 06. 29.";'R0883';"Sikeres hívás, kérdõív kitöltve.";"Ami még problémás volt, hogy jóval magasabb áron ajánlották ki ezt az egész munkát!! Az autó most is ott van az M3-on, mert ott csinálják a kampány munkákat!!"
NMLZ114589;"2021. 06. 29.";'R0883';"Sikeres hívás, kérdõív kitöltve.";"Ami még problémás volt, hogy jóval magasabb áron ajánlották ki ezt az egész munkát!! Az autó most is ott van az M3-on, mert ott csinálják a kampány munkákat!!"
NMLM106829;"2021. 06. 29.";'R1097';"Sikeres hívás, kérdõív kitöltve.";"Azt megkérdezhetnék, hogy lemossák-e az autóját!!"
NMLZ114549;"2021. 06. 29.";'T2368';"Nem szeretne nyilatkozni!";"Az autó még nálunk van a szervizben!!"
NMLZ114552;"2021. 06. 29.";'B4824';"Sikeres hívás, kérdõív kitöltve.";"A szerviz kulcsot nem állították vissza jön újra szervizbe !!<br />
Hívja a kollégát !!!"
NMLM107240;"2021. 06. 29.";'B3417';"Sikeres hívás, kérdõív kitöltve.";"A jövõben szeretné ha esetleg láthatná,hogy mit csinálnak az autójával !<br />
Az úr régi motoros !!"
NMLZ114543;"2021. 06. 30.";'P4412';"Sikeres hívás, kérdõív kitöltve.";"Magasak a szerviz árak !<br />
Többet hozná ha olcsóbb lenne."
NMLM106839;"2021. 06. 30.";'B3897';"Nem szeretne nyilatkozni!";"Az autó ha minden igaz pénteken jön vissza komputer csere lesz ha alkatrész megérkezik hozzá Gyõrbõl !"
NMBO090083;"2021. 06. 30.";'I0022';"Sikeres hívás, kérdõív kitöltve.";"A Király úr nem volt de volt egy fiatal kolléga akinek a felkészültsége tökéletes volt !<br />
Olyan hasznos tanácsokat kapott,hogy le a kalappal !!!"
NMBO090075;"2021. 06. 30.";'K1147';"Sikeres hívás, kérdõív kitöltve.";"A mosó szépen végezte a dolgát a víz amit kapott hideg volt !! Nagyon elégedett volt !!"
NMLZ114319;"2021. 06. 30.";'A8639';"Sikeres hívás, kérdõív kitöltve.";"A m.felvevõ nagyon korrekt módon járt el mindenben !!"
NMLZ114256;"2021. 06. 30.";'E5921';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon negatív a tapasztalat fõleg amit Zuglóban tapasztalt ! Kommunikáció határidõ Alkatrész egyéb ,,??<br />
Az M-3 super !! A Zuglói kollégát küldjük el kommunikációs tréningre a Folyamatos csókolom csókolom ázásával borsózik a háta !!! "
NMLZ114539;"2021. 06. 30.";'E5921';"Sikeres hívás, kérdõív kitöltve.";"A panasz u.a !!"
NMLM107356;"2021. 06. 30.";'B4821';"Nem szeretne nyilatkozni!";
NMLM107397;"2021. 06. 30.";'B3832';"Sikeres hívás, kérdõív kitöltve.";"Jelezte,hogy volt 1-2 csepp olaj de megszûnt !!"
