Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ108533;"2020. 10. 05.";'S9743';"Nem szeretne nyilatkozni!";"NINCS TELEFONSZÁM!!"
NMLG027685;"2020. 10. 05.";'C0614';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!"
NMBO085077;"2020. 10. 05.";'K4643';"Nem szeretne nyilatkozni!";"NINCS TELEFONSZÁM!!!!"
NMBO084156;"2020. 10. 05.";'K4454';"Nem szeretne nyilatkozni!";"Külföldi telefonszám hívását az IP telefon nem engedélyezi!!"
NMLZ108502;"2020. 10. 05.";'K4405';"Nem szeretne nyilatkozni!";"Még nincs kész ez a javítás, valami másért lett lezárva!!"
NMBO084058;"2020. 10. 05.";'M0949';"Sikeres hívás, kérdõív kitöltve.";"Nem kapott negatív visszajelzést ezzel a munkával kapcsolatban!!"
NMBO084462;"2020. 10. 05.";'M1401';"Sikeres hívás, kérdõív kitöltve.";"Ígérték, hogy mennyi idõ alatt fog elkészülni, és a végén a mosásra sokat kellett várni, több mint egy órát!!"
NMBO085070;"2020. 10. 05.";'K3595';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ nem volt tisztában azzal, hogy ez szolgáltatás mivel jár(taxi vagy csereautó)!!"
NMLG028184;"2020. 10. 05.";'E5088';"Sikeres hívás, kérdõív kitöltve.";"Hitel kártyával rendezte volna a számlát, de elutasította viszont a férje telefonján megjelent, hogy leemelték az összeget! Egy másik bankkártyával rendezte a számlát, de szeretné tudni, és kéri a szervizt, hogy tájékoztassák, hogy kétszer történt-e meg ez a tranzakció!! Itt a 2. mobilon a feleséggel beszéltem!!"
NMBO085031;"2020. 10. 05.";'K1014';"Sikeres hívás, kérdõív kitöltve.";"Azt mondták, hogy ha ezt a hibát ismét tapasztalja menjen vissza!! Nem csináltak semmit!!!"
NMLZ109475;"2020. 10. 05.";'Q0746';"Nem szeretne nyilatkozni!";"Az autót még nem vette át!!"
NMLZ108668;"2020. 10. 05.";'K0969';"Nem szeretne nyilatkozni!";"Az autót még nem vette át!"
NMLZ108829;"2020. 10. 05.";'K0901';"Nem szeretne nyilatkozni!";"Az autót még nem vette át!"
NMLG028204;"2020. 10. 05.";'E5731';"Sikeres hívás, kérdõív kitöltve.";"A 2. és 3. kérdésre nem tudott értékelést adni illetve a 3. kérdésre azt mondta, hogy ezek után nem!!(én írtam be 1-est)!!"
NMLG026803;"2020. 10. 05.";'C1096';"Sikeres hívás, kérdõív kitöltve.";"Nagy nehezen. ment ez a garanciális javítás, de utólag telefonálták, hogy rendben van-e minden!!"
NMLG028108;"2020. 10. 05.";'E6287';"Sikeres hívás, kérdõív kitöltve.";"Nem sikerült a javítás, vissza kell mennie!!"
NMBO084476;"2020. 10. 05.";'K1274';"Nem szeretne nyilatkozni!";"Nem az úr jár ezzel az autóval, és van egy másik szám is(30-620-2069), de azt is az úr veszi fel!!"
NMLZ109250;"2020. 10. 05.";'19068';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy egy hölggyel a múlt héten kedden már beszélt!"
NMBO084953;"2020. 10. 05.";'S0306';"Nem szeretne nyilatkozni!";"Az autót még viszi vissza majd utána beszéljünk!"
NMLZ109444;"2020. 10. 05.";'28041';"Sikeres hívás, kérdõív kitöltve.";"Az úr elmondta, hogy megelõlegezi a 10-es értékelést, de még az autót nem vette át!!"
NMLM100511;"2020. 10. 05.";'A3833';"Nem szeretne nyilatkozni!";"Mobilszám hívásához ez kevés!!!!"
NMLM100588;"2020. 10. 06.";'B5179';"Sikeres hívás, kérdõív kitöltve.";"A diagnosztika egy kicsit lassú volt!!"
NMLM098818;"2020. 10. 06.";'R0631';"Nem szeretne nyilatkozni!";"A szervizzel nem volt semmi probléma! Ez még egy garanciális autó és nem új kormánymûvet raktak bele, hanem felújítottat!! A HYUNDAI KÉPVISELETNEK ezzel az eljárásával nem elégedett!!"
NMLG028221;"2020. 10. 06.";'E5443';"Sikeres hívás, kérdõív kitöltve.";"Két éve jár hozzánk ezzel az autóval, és az utóbbi két évben pofátlanul emelték az árakat, majdnem duplájába került!!"
NMLG028229;"2020. 10. 06.";'E6310';"Sikeres hívás, kérdõív kitöltve.";"Kellemes csalódás érte, segítõkész, és nagyon gyorsak voltak!!"
NMLM098805;"2020. 10. 06.";'K0333';"Nem szeretne nyilatkozni!";"Az 1.mobil folyamatosan foglalt, 2. mobil nem Õ volt bent az autóval, hanem a kollégája a 3. mobilszámon, de Õ nem beszél magyarul!!"
NMLZ109519;"2020. 10. 06.";'T0357';"Sikeres hívás, kérdõív kitöltve.";"A kommunikáció nem volt tökéletes! Sajnos azt tapasztalta, hogy a munkafelvevõ elég flegmán viselkedett!!"
NMLM100657;"2020. 10. 06.";'P8381';"Nem szeretne nyilatkozni!";"Ez a javítás még folyamatban van, utána beszéljünk!!"
NMLZ109264;"2020. 10. 06.";'Q9865';"Sikeres hívás, kérdõív kitöltve.";"A hölgy elmondta, hogy a múlt héten csütörtökön már beszéltünk!"
NMLZ109390;"2020. 10. 06.";'Q9865';"Sikeres hívás, kérdõív kitöltve.";"A hölgy elmondta, hogy a múlt héten csütörtökön már beszéltünk!"
NMLM100616;"2020. 10. 06.";'B3895';"Nem szeretne nyilatkozni!";"Alapjaiban elégedett, de a tájékoztatás nem teljes körû! Az ár azért magas, mert nem mondja, hogy ebben a 80-90 forintba pontosan mi tartozik bele, ez a baj!!"
NMLZ109468;"2020. 10. 06.";'A3253';"Nem szeretne nyilatkozni!";
NMBO085040;"2020. 10. 06.";'K2693';"Nem szeretne nyilatkozni!";"Az ügyfél a tegnapi nap folyamán és mai kinyomott, ami azt jelzi nem akar velem beszélni!!!"
NMBO085110;"2020. 10. 06.";'K3916';"Nem szeretne nyilatkozni!";"Az úr visszahívott és elmondta, hogy hétfõn még meg vissza majd utána hívjam!!"
NMLZ109427;"2020. 10. 06.";'T0918';"Nem szeretne nyilatkozni!";"Visszahívtam, de nem vette fel!"
NMLZ109471;"2020. 10. 06.";'A9391';"Nem szeretne nyilatkozni!";"Hívtam az ügyfelet a megbeszélt idõpontban, de nem vette fel!!"
NMLG028257;"2020. 10. 07.";'E3392';"Nem szeretne nyilatkozni!";"A hölgy, akivel beszéltem nagyon nehezen értette a magyart, és azt mondta, hogy nagyon sokáig kellett várni, több mint 4 órán át volt a szervizben!!"
NMLM100630;"2020. 10. 07.";'B4132';"Sikeres hívás, kérdõív kitöltve.";"2. éves szerviz miatt fog még visszamenni!!"
NMLG028232;"2020. 10. 07.";'C0864';"Nem szeretne nyilatkozni!";"Ez az ügyfél 10.05. óta csörgetés közben kinyom!!"
NMLG028256;"2020. 10. 07.";'E6320';"Sikeres hívás, kérdõív kitöltve.";"Drágának tartja a szervizt, van egy régóta ismerõs szerelõje és oda fog járni! Régen a garanciális dolgok úgy voltak, hogy az anyagot kellett kifizetni a munkadíjat nem, ez volt a garancia!!"
NMLM100755;"2020. 10. 07.";'B5196';"Sikeres hívás, kérdõív kitöltve.";"A 3. kérdésre igazából nem tud még válaszolni, nem tudja!!!"
NMLM100735;"2020. 10. 07.";'R1063';"Sikeres hívás, kérdõív kitöltve.";"A térkép frissítés még mindig nem 100-as, félévvel el van maradva a valóshoz!! Üzeni a HYUNDAI képviseletnek, hogy jó lenne hogy naprakészen lennének ezek a dolgok vagy legalább csak negyedéves elcsúszással!!"
NMLZ108958;"2020. 10. 07.";'T0120';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél elmondta, hogy telefonáltak neki jöhet az autóért!! Bement a szervizbe kifizette a számlát majd a hölgy jelezte, hogy az autó szét van még szedve nem tudja átadni! Mérges lett, és azt mondták, hogy a mai napon a házához viszik az autót??!!"
NMBO082547;"2020. 10. 07.";'K4577';"Nem szeretne nyilatkozni!";"Az elsõ mobil számon felvették, de nem Õ járt a szervizben, és elmondta, hogy neki is volt egy GT-r típusú autója, de már féléve eladta!! A 2. mobil szám pedig ismét csak csörgött a visszahívás kérés ellenére!!"
NMLZ109496;"2020. 10. 07.";'T0985';"Nem szeretne nyilatkozni!";"Ez a javítás még folyamatban van, pénteken még megy vissza a szervizbe!!"
NMLZ108848;"2020. 10. 07.";'S9984';"Nem szeretne nyilatkozni!";"Az autót viszi vissza, mert a hiba ugyanaz!!!"
NMLM100636;"2020. 10. 07.";'07189';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél annyit szeretne mondani, hogy a szerviz területén vegyék komolyan a maszk használatát!! (az úr egészségügyben dolgozik)"
NMLM100722;"2020. 10. 07.";'R0927';"Sikeres hívás, kérdõív kitöltve.";"Futómû ellenõrzést nem kért, csak a szokásos egy éves szervizt kért!! Nagyon, nagyon nehezményezi ezt a futómû ellenõrzést nem tájékoztatták errõl, hogy ez is benne van az egyéves szervizben!!!  A jövõben nem fogja ezt a szervizt választani pedig itt vásárolta ezt az autót!!!!! Ezt egy neves szerviz nem engedheti meg magának, hogy a nem  is kért vizsgálatot,kiszámlázza!!! Vissza kellene menni, de igazából nem akarja, mert megmagyarázzák neki ezt a dolgot!!"
NMLZ109495;"2020. 10. 07.";'S0202';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy Zuglóban szeretne venni egy új autót, de nem veszik fel a telefont!!!!"
NMLZ109011;"2020. 10. 07.";'S4192';"Nem szeretne nyilatkozni!";"Ez a telefonszám 10.05.óta csak csörög!!!"
