Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM108891;"2021. 08. 23.";'S7479';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!!"
NMLZ115494;"2021. 08. 23.";'T2493';"Nem szeretne nyilatkozni!";"Volt egy garanciális szerviz, és szoftver frissítés nem lett megcsinálna!! Majd felhívja, hogy mi lesz a szoftver frissítéssel!!"
NMLZ115296;"2021. 08. 23.";'R0915';"Sikeres hívás, kérdõív kitöltve.";"Nagyon megvolt elégedve, és az autóval is megvan elégedve!!"
NMLZ115222;"2021. 08. 23.";'R0915';"Sikeres hívás, kérdõív kitöltve.";"Nagyon megvolt elégedve, és az autóval is megvan elégedve!!"
NMLZ115527;"2021. 08. 23.";'R0915';"Sikeres hívás, kérdõív kitöltve.";"Nagyon megvolt elégedve, és az autóval is megvan elégedve!!"
NMLZ115488;"2021. 08. 23.";'M0775';"Nem szeretne nyilatkozni!";"Nem alkalmas most ez a felmérés!"
NMLZ115247;"2021. 08. 23.";'M0775';"Nem szeretne nyilatkozni!";"Nem alkalmas most ez a felmérés!"
NMBO090758;"2021. 08. 23.";'K4497';"Sikeres hívás, kérdõív kitöltve.";"A kötelezõ szervizre való figyelem felhívást nagyon szívesen venné e-mailben vagy bármilyen más módon!!!"
NMBO091000;"2021. 08. 23.";'M0704';"Nem szeretne nyilatkozni!";"Az ügyfél visszahívást kért még 08.18-ra, de azóta nem veszi fel!!"
NMLZ114527;"2021. 08. 23.";'T2331';"Sikeres hívás, kérdõív kitöltve.";"Nem kapott teljes körû felvilágosítást arról, hogy méltányossági javítással meg lehet oldani, ezt a javítást!! Ezt máshonnan tudta meg!! Nem mondták el a munkafelvevõ, hogy van egy ilyen eljárás, és miután felhívta akkor már elmondta!! A végén aztán megcsinálták és nem kellett kifizetni, de volt keserû szájíz!!"
NMLZ115132;"2021. 08. 23.";'T2331';"Sikeres hívás, kérdõív kitöltve.";"Nem kapott teljes körû felvilágosítást arról, hogy méltányossági javítással meg lehet oldani, ezt a javítást!! Ezt máshonnan tudta meg!! Nem mondták el a munkafelvevõ, hogy van egy ilyen eljárás, és miután felhívta akkor már elmondta!! A végén aztán megcsinálták és nem kellett kifizetni, de volt keserû szájíz!!"
NMBO091096;"2021. 08. 23.";'K5379';"Sikeres hívás, kérdõív kitöltve.";"Nagyon készségesen kiszolgálták, és Budaörsön az az elõny, hogy van ott több üzlet és addig körbe lehet járkálni!!"
