Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ111585;"2021. 03. 16.";'Q7254';"Sikeres hívás, kérdõív kitöltve.";"A megbeszélt idõpontot jó lenne, hogy ha tartanák (István nevezetû intézte)!!!"
NMLG029689;"2021. 03. 16.";'C1164';"Sikeres hívás, kérdõív kitöltve.";"Egy ilyen nagy szerviznél azért beleférhetne egy autómosás!!!"
NMLM104695;"2021. 03. 16.";'65563';"Nem szeretne nyilatkozni!";"Bement elõre megvolt beszélve, letette, megcsinálták és minden rendben volt!! Most már idestova 12 éve jár hozzánk!!!"
NMBO087827;"2021. 03. 16.";'J5669';"Sikeres hívás, kérdõív kitöltve.";"Két darab lengéscsillapítót + még valamit cseréltek és nagyon, nagyon sokat kellett várni az alkatrészre!!"
NMBO088010;"2021. 03. 16.";'J5669';"Sikeres hívás, kérdõív kitöltve.";"Két darab lengéscsillapítót + még valamit cseréltek és nagyon, nagyon sokat kellett várni az alkatrészre!!"
NMBO087966;"2021. 03. 16.";'J7723';"Nem szeretne nyilatkozni!";"Csütörtökön 03.18-án meg még vissza a szervizbe, utána beszéljünk!!"
NMLZ112482;"2021. 03. 16.";'P7936';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ hölgy picit értetlen volt!!!"
NMLM104498;"2021. 03. 16.";'A6607';"Sikeres hívás, kérdõív kitöltve.";"Annyit a megjegyzése, hogy alkatrészre 6 órát vár"
NMBO088009;"2021. 03. 16.";'K5043';"Nem szeretne nyilatkozni!";"Az autó nem lett jó ma délután (03.16.) meg vissza!!"
NMBO087915;"2021. 03. 17.";'K5023';"Sikeres hívás, kérdõív kitöltve.";"Ez az ügyfél visszahívott még 03.11-én és akkor történt a beszélgetés, csak most került vissza a CRM-be, mert már 03.09.óta próbáltuk hívni, de sikertelenül!!<br />
A potméter javítás nyitva maradt, illetve keletkezett egy horpadás amit nem lehet tudni, hogy hol történt!!!"
NMLM103347;"2021. 03. 18.";'B5539';"Sikeres hívás, kérdõív kitöltve.";"Nagyon rugalmas volt a munkafelvevõ munkájával, és maximálisan elégedett volt vele!!"
