Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG029899;"2021. 04. 12.";'E6553';"Sikeres hívás, kérdõív kitöltve.";"A telefonban nagyon kedvesek voltak, de a helyszínen már megvárakoztatták, és nem nézték meg, hogy az egyik gumiban kevés volt a keréknyomás!!"
NMLG029898;"2021. 04. 12.";'E6552';"Sikeres hívás, kérdõív kitöltve.";"Az ügyfél a 2. és 3. kérdésre tulajdonképpen nullás értékelést adott, meg szeretettem volna kérdezni van-e észrevétele, megjegyzése, de sajnos letette a telefont!!"
NMLG029920;"2021. 04. 12.";'C0983';"Sikeres hívás, kérdõív kitöltve.";"Nagyon tetszett, hogy lefóliázták az ülést és a kormányt illetve, hogy lefényképezték az autót a leadás elõtt!!"
NMLM105240;"2021. 04. 12.";'R1278';"Sikeres hívás, kérdõív kitöltve.";"Más munkával kapcsolatban fog visszamenni!!"
NMLM105286;"2021. 04. 12.";'R0926';"Sikeres hívás, kérdõív kitöltve.";"Most nem mosták le az autót, pedig az elõzõ szerviznél ezt megtették!!"
NMLM105027;"2021. 04. 12.";'B5221';"Sikeres hívás, kérdõív kitöltve.";"Vissza kellett vinnie, de nem a mi hibánkból!!!"
NMBO088345;"2021. 04. 12.";'M0686';"Sikeres hívás, kérdõív kitöltve.";"Jobban kellene propagálni, hogy 9.900,- forintért létezik bérautó szolgáltatás!!!!"
NMBO088389;"2021. 04. 12.";'H1376';"Sikeres hívás, kérdõív kitöltve.";"Drágák vagyunk!"
NMBO088391;"2021. 04. 12.";'M0204';"Nem szeretne nyilatkozni!";"Még megy vissza a szervizbe, addig nem értékel!!"
NMBO088364;"2021. 04. 12.";'K5087';"Nem szeretne nyilatkozni!";"Jelenleg még alkatrészre vár, majd utána nyilatkozik!!!"
NMLZ112895;"2021. 04. 12.";'T0833';"Nem szeretne nyilatkozni!";"Csütörtökön még megy vissza, majd utána nyilatkozik!!!"
NMLM105253;"2021. 04. 12.";'B5788';"Sikeres hívás, kérdõív kitöltve.";"Valami nem teljesen tökéletes, lehet hogy még megy vissza!!!"
