Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG032923;"2021. 12. 20.";'E7097';"Sikeres hívás, kérdõív kitöltve.";"Március vége felé ismét felkeresi majd a szervizt!!"
NMLG032990;"2021. 12. 20.";'E7109';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni!!"
NMLM111324;"2021. 12. 20.";'B5671';"Nem szeretne nyilatkozni!";"Az elsõ alkalommal megvolt elégedve és ez 9 hónapja volt! 2-3 hete ment be a szervizbe, és rángat az autó(azt mondták, hogy Õ kuplungoz furán) aztán azt mondták, hogy nincs baja és másnap trélerrel vitték be! Most nagyon nincs megelégedve, és nem tud megb"
NMLZ117693;"2021. 12. 20.";'B5867';"Nem szeretne nyilatkozni!";"Amit megcsináltak az gyönyörû lett, és készséges volt mindenki, de amikor elhozta észrevette, hogy a bõrkormányon sérülések vannak, és biztos, hogy ott történt végig van karcolva 5-10 centiméteres darabon!!"
NMLM111900;"2021. 12. 20.";'B5458';"Sikeres hívás, kérdõív kitöltve.";"Borzasztóan drágának tartja a szervizt, de kénytelen idejönni mivel lízingelt az autója!!"
NMBO093017;"2021. 12. 20.";'S0101';"Sikeres hívás, kérdõív kitöltve.";"Volt egy idõpontja két héttel ezelõttre és amikor 10 órakor indult Diósdról a 10:30-as szervizre felhívták, hogy az alkatrészt, aminek az 50%-át kifizette ""elcsomagolták"" és majd két hét után menjen a szervizbe!!"
NMLZ117738;"2021. 12. 20.";'27696';"Sikeres hívás, kérdõív kitöltve.";"Drágának tartja, és azt mondta, hogy az egyik legdrágább  szerviz miénk!! Ilyenkor valamit figyelembe kellene venni!!"
NMLZ117715;"2021. 12. 20.";'Q8606';"Nem szeretne nyilatkozni!";"Mindennel megvolt elégedve, de már a feje szétrobban a feladatoktól!!"
NMLM111811;"2021. 12. 20.";'66329';"Nem szeretne nyilatkozni!";"Inkább hagy ne mondjon csúnyát!!"
NMLM112082;"2021. 12. 20.";'P5505';"Sikeres hívás, kérdõív kitöltve.";"Guminyomás jelez, hogy valami nem stimmel és ezért fog még visszamenni!!"
NMLG033000;"2021. 12. 20.";'C0859';"Nem szeretne nyilatkozni!";"Amennyiben nem baj, most nem szeretne értékelni!!"
NMLG033002;"2021. 12. 20.";'E6076';"Nem szeretne nyilatkozni!";"Igazából most nem szeretne nyilatkozni!"
NMLG033019;"2021. 12. 20.";'E6141';"Nem szeretne nyilatkozni!";"Igazából nem hallottuk egymást, visszahívtam és kinyomott!!"
NMBO093369;"2021. 12. 20.";'H5433';"Sikeres hívás, kérdõív kitöltve.";"Sokat kellett várnia!!"
NMBO093374;"2021. 12. 20.";'J5485';"Sikeres hívás, kérdõív kitöltve.";"Nincs olyan ismerõse, akinek ajánlaná a szervizünket, mert nincs ilyen márkájú autók a barátainak és ismerõseinek!! Ezért adta az 1-es értékelést a 3. kérdésre!!"
NMBO093388;"2021. 12. 20.";'K3492';"Sikeres hívás, kérdõív kitöltve.";"A két és félórából három óra hosszú lett!! "
NMLM112093;"2021. 12. 20.";'66600';"Sikeres hívás, kérdõív kitöltve.";"Nagyon lassú a szerviz!!"
NMLZ117292;"2021. 12. 20.";'Q4939';"Nem szeretne nyilatkozni!";"Januárban megy vissza, mert a szín nem volt megfelelõ, ezt már megbeszélte! Nem elégedetten jött el a szervizbõl emiatt!!"
NMBO093086;"2021. 12. 20.";'K5094';"Sikeres hívás, kérdõív kitöltve.";"Az autót megvette garanciával a kuplung elromlott!! Szerinte ebbe az autóba gyengébb kuplungot szereltek be!! Amikor lesz ideje fog egy felülvizsgálatot kérni!!"
NMBO093536;"2021. 12. 21.";'K5670';"Sikeres hívás, kérdõív kitöltve.";"nagyon elégedetlen volt. Több lett a számla, mint az ajánlat, Szeretett volna bemenni a mûhelybe nem engedték. Nem voltak készségesek."
NMLZ117965;"2021. 12. 21.";'65297';"Nem szeretne nyilatkozni!";
NMLM111822;"2021. 12. 21.";'A9827';"Nem szeretne nyilatkozni!";
NMLM110933;"2021. 12. 23.";'B6449';"Sikeres hívás, kérdõív kitöltve.";"A szervizzel és Marx Gergõvel mximálisan elégedett, az autóval sok a gondja, írt a Peugeot-nak, de nem kapott választ"
NMLM112164;"2021. 12. 23.";'66515';"Sikeres hívás, kérdõív kitöltve.";"Gablini applikácoó nem mûködik, amúgy a szervizzel elégedett"
NMBO093574;"2021. 12. 23.";'S0352';"Sikeres hívás, kérdõív kitöltve.";"Somodi Sándorral kifejezetten elégedett. Sokkal jobb a mostani tapasztalata, mint tavaly."
