Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM102196;"2020. 11. 30.";'B5401';"Nem szeretne nyilatkozni!";"Külföldi telefonszám hívását nem engedélyezi az IP telefon!!!"
NMLZ110464;"2020. 11. 30.";'I5048';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!"
NMBO083756;"2020. 11. 30.";'M0158';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!!"
NMBO086245;"2020. 11. 30.";'B5197';"Sikeres hívás, kérdõív kitöltve.";"A srác aki csinálta a szoftver frissítés az nagyon, nagyon rendes volt, és a büfében nagyon finom volt a kávé!!"
NMBO086232;"2020. 11. 30.";'M1217';"Sikeres hívás, kérdõív kitöltve.";"Mindig idejár hozzánk és most keréktárolást is kért, és szereti azokat akik most itt dolgoznak, és emberközpontú!! Nagyon, nagyon jól esett neki, jó érzés volt hogy kitakarították az autóját!!"
NMBO086048;"2020. 11. 30.";'K4784';"Sikeres hívás, kérdõív kitöltve.";"Járt már korábban, elõzõleg is nálunk garanciális munkán és akkor nagyon sokat kellett várnia!!"
NMLM101894;"2020. 11. 30.";'B5343';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.26. óta csak csörög!!  "
NMLG028751;"2020. 11. 30.";'E6401';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.26. óta csak csörög, így elérhetetlen!!"
NMLG028776;"2020. 11. 30.";'C0897';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak foglalt jelzést ad(napi többszöri hívás)!!"
NMLG028789;"2020. 11. 30.";'C1282';"Sikeres hívás, kérdõív kitöltve.";"Augusztusban vette ezt az autót nálunk, Deli Dávid kollégánktól és szeretné kiemelni a munkáját, kimagasló és tökéletes volt! Azért mondta ezt el, mert neki azt mondták, hogy az új autó eladás után fog kapni egy kérdõívet, de nem kapott és mindenképpen szerette volna ezt jelezni!! A mostani kerékszett feltételénél is odament hozzá és érdeklõdött, hogy minden rendben van-e?!!!!"
NMLG028430;"2020. 11. 30.";'E5753';"Nem szeretne nyilatkozni!";"4 hétig volt ott az autó, és 10 nap után sem kapott semmi információt!! Három héten keresztül csak Õ telefonált, érdeklõdött!! Ezért nem szeretne számokban értékelni!!"
NMLZ110579;"2020. 11. 30.";'C0746';"Nem szeretne nyilatkozni!";"Marketinges és nem nyilatkozhat!!"
NMLG028071;"2020. 11. 30.";'C0981';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!!"
NMLG028811;"2020. 11. 30.";'E5516';"Sikeres hívás, kérdõív kitöltve.";"Várja, hogy értesítést kapjon a  garanciális javításra!!"
NMBO085866;"2020. 11. 30.";'K4734';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.26. óta csak csörög, így elérhetetlen!"
NMLM101794;"2020. 11. 30.";'A6130';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne, hogy az autó elkészült kint állt már az udvaron és legalább egy óra múlva szóltak, hogy elkészült az autó!!!!"
NMLM101693;"2020. 11. 30.";'A9848';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!"
NMBO086016;"2020. 11. 30.";'J1712';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!"
NMBO086025;"2020. 11. 30.";'J5076';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!"
NMBO085468;"2020. 11. 30.";'J5703';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!"
NMBO086044;"2020. 11. 30.";'K2543';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.27. óta csak csörög!!!"
NMLZ110318;"2020. 11. 30.";'J1815';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett!! Azt mondta a hölgy, hogy jó lett a kalibrálás kb. egy kilométer  után ismét visszatért a hiba!! Másnap visszament próbáltak  valami csinálni, de nem sikerült!! Visszakapták a 25 ezer forintos elõzõ javítási összeget!! Elvitte máshová az autót és ott megcsinálták!!"
NMLZ110398;"2020. 11. 30.";'S4136';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy lehet, hogy valami szerszám bent maradt a motortérben és emiatt a fényszórónál letört egy pici mûanyag fülecske!! Látható, hogy a fényszóró másképp áll!!!"
NMLG028340;"2020. 11. 30.";'E6217';"Sikeres hívás, kérdõív kitöltve.";"Negatívum volt számára, hogy az alkatrész beszerzése nagyon elhúzódott!!<br />
"
NMLG028559;"2020. 11. 30.";'E3109';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon nem elégedett!! Bent járt megbeszélni a dolgokat alkatrész, egyéb!! Rendben megrendeljük!! Nem hívják, egy hónap múlva bemegy, és az alkatrészt nem rendelték meg, és néztek nagyokat!! A kommunikáció itt nem megfelelõ!!"
NMLM101849;"2020. 11. 30.";'S5095';"Sikeres hívás, kérdõív kitöltve.";"Azért adott 7-es értékelést mert elõre jelezte, hogy az Õ autója a kerékjeladó rendszert tudja!! Direkt elõre szólt az ügyben és mégis kifizetett 8 ezer forintot!!"
NMLM101832;"2020. 11. 30.";'B5086';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy új az autója és a kalaptartó állandóan leesik!! Esetleg volna erre valami megoldás?! Kéri, hogy az illetékes ebben segítsen neki!!!"
NMBO086076;"2020. 11. 30.";'K4324';"Nem szeretne nyilatkozni!";"A gumi átszerelés az úgy rendben volt!! Az autót újonnan vették és 20 km után megállt!! Egy hónapot vártak az alkatrészre és ez nem volt annyira kellemes!!"
NMLZ109908;"2020. 11. 30.";'P3630';"Sikeres hívás, kérdõív kitöltve.";"Három dolgot mondana:<br />
1. Nagyon magasak az árak!!<br />
2. Kicserélték a bajusz kapcsolókat feketére, ami eddig drapp színû volt, esztétikailag csúnya!<br />
3. Az a felesége tapasztalata, hogy mindig amikor szervizbe jön utána valami az autóval történik!!<br />
Hiba, egyéb....!!!"
NMLZ105183;"2020. 11. 30.";'P7967';"Nem szeretne nyilatkozni!";"Itt a 2. mobilon beszéltem!! Az autó 10 hónapig alkatrészre várt, és emiatt értékelni nem szeretne!!!"
