Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG029509;"2021. 02. 22.";'E5676';"Sikeres hívás, kérdõív kitöltve.";"Szeretett volna regisztrálni a Gablini App-ra,de egyszerûen képtelenség, nem tudott, kérte hogy jelezzem!!"
NMLG029512;"2021. 02. 22.";'E4454';"Nem szeretne nyilatkozni!";"Most még nem értékelne, mert csak hibafeltárás volt, megrendelték az alkatrészt és vissza fog térni még a szervizbe!!!"
NMLZ112127;"2021. 02. 22.";'S9984';"Sikeres hívás, kérdõív kitöltve.";"Szemérmetlenül drága a szerviz!!"
NMLM104116;"2021. 02. 22.";'Q8117';"Sikeres hívás, kérdõív kitöltve.";"Itt különben nem csak bérautó volt, hanem szerviz is!!!Nem megfelelõen tájékoztatták azzal kapcsolatban, hogy mennyi idõt vesz igénybe ez a szerviz!!"
NMLG029492;"2021. 02. 22.";'C0731';"Sikeres hívás, kérdõív kitöltve.";"Nagyon, nagyon megdrágult a szerviz!!!"
NMLM104093;"2021. 02. 22.";'B2854';"Nem szeretne nyilatkozni!";"Nem tudja mikor lesz alkalmas, mert éppen rendel és ""ezer telefon lóg a fülén""!!"
NMLM104153;"2021. 02. 22.";'B2248';"Sikeres hívás, kérdõív kitöltve.";"Tartsák a színvonalat!!!"
NMLZ112053;"2021. 02. 22.";'T2019';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.18. óta csak csörög, így elérhetetlen!!"
NMLZ112128;"2021. 02. 22.";'S9790';"Sikeres hívás, kérdõív kitöltve.";"A szervizkönyvbe nem lett beírva a garanciális javítás!!!"
NMLZ112055;"2021. 02. 22.";'P8879';"Nem szeretne nyilatkozni!";"Már kitöltötte az emailben kapott kérdõívet!!!"
NMLM104100;"2021. 02. 23.";'P3474';"Sikeres hívás, kérdõív kitöltve.";"Teljesen megvolt elégedve a szolgáltatással!!"
NMBO087213;"2021. 02. 23.";'M1258';"Nem szeretne nyilatkozni!";"Azóta nem történt semmi, amióta (02.01-én beszéltünk) ott volt nálunk a szervizben!!"
NMBO087673;"2021. 02. 23.";'K4989';"Sikeres hívás, kérdõív kitöltve.";"Augusztus végén volt diagnosztikán és akkor nem találták a problémát, azt mondták rendben van az autó!! Most újra kérte, hogy nézzék meg és most már megtalálták a problémát, de ezt egy kicsit most furcsának tartja, és ezzel nem elégedett!!"
NMBO086763;"2021. 02. 23.";'M1236';"Nem szeretne nyilatkozni!";"Nem elégedett azzal, hogy ötször kell egy gépjármûvet visszavinni, mire megcsinálják!!"
NMLM104185;"2021. 02. 23.";'B5661';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ 5-ös, szerviz-szolg.: 2-es!! Mûszaki problémával ment oda, és nem tudták orvosolni a problémát, kifizetett 30 ezer forintot a semmire!! Nem mondta el akivel telefonon beszélt elõzetesen, hogy mennyibe fog kerülni a diagnosztika! Szerinte errõl elõre kellene a jövõben az ügyfelet értesíteni, nem a számla alján lévõ apró betûs részen derüljön ki!!"
NMLM103755;"2021. 02. 23.";'P9453';"Sikeres hívás, kérdõív kitöltve.";"Május elején jön ismét szervizre!!"
NMLZ112170;"2021. 02. 23.";'R0741';"Sikeres hívás, kérdõív kitöltve.";"Nincs szervizkönyve és kérdezné, hogy egyenértékû-e ami neki van egy plasztik kártya az autóhoz?? Erre szeretne választ kapni és kéri, hogy a m.felvevõ hívja fel és tájékoztassa errõl!!"
NMLM104135;"2021. 02. 23.";'B0604';"Sikeres hívás, kérdõív kitöltve.";"Elõzetesen kapott egy magas árajánlatot, ami nem úgy lett! Pozitívan változott!!"
NMLZ112150;"2021. 02. 23.";'18148';"Nem szeretne nyilatkozni!";"Volt pozitív, volt negatív tapasztalata de inkább nem értékel!!!"
NMLM103343;"2021. 02. 23.";'J9435';"Sikeres hívás, kérdõív kitöltve.";"Az autóval már kétszer járt nálunk ugyan azzal a hibával és a szerviz nem találj a hibát!! Kicsit aggasztó, hogy így elengedik az autót!!"
NMBO087710;"2021. 02. 23.";'K4985';"Sikeres hívás, kérdõív kitöltve.";"Azt szeretné kérni, hogy papírok maradtak a szervizes kollégánál, és ha ezt jelezném, és megvan akkor hívják fel telefonon!!"
NMLZ112153;"2021. 02. 23.";'T2028';"Sikeres hívás, kérdõív kitöltve.";"A vizsgálat nem volt teljes-körû! Határidõt nem tart, a tájékoztatás hiányos volt!! Nem volt elégedett a szerviz munkájával!!!"
NMLZ112148;"2021. 02. 23.";'B5633';"Nem szeretne nyilatkozni!";"Ilyen szám nincs, ez hülyeség!!!"
NMBO086948;"2021. 02. 23.";'K2900';"Sikeres hívás, kérdõív kitöltve.";"A jövõben lehetne gyorsabb a Nissan alkatrész ellátás!!"
NMBO087010;"2021. 02. 23.";'K1102';"Nem szeretne nyilatkozni!";"Még mindig alkatrészre vár!! Sajnos addig nem tud értékelni!!!"
NMLM104163;"2021. 02. 24.";'66151';"Nem szeretne nyilatkozni!";"Nem szeretne értékelni, a Peugeot-val, mint autóval van baja!!
Elnézést, de tegnapi napon már beszélt ezzel az ügyféllel Laci, de véletlenül nem küldtem el, bocsika!!
"
NMLM104222;"2021. 02. 24.";'R1127';"Nem szeretne nyilatkozni!";"Sajnos most sem volt alkalmas a hívásom, és azt mondta a hölgy, hogy nem is tudja megmondani, hogy mikor lesz alkalmas!!"
NMLM103746;"2021. 02. 24.";'K2813';"Nem szeretne nyilatkozni!";"Sajnos a csereautót nagyon nagyon koszosan adták oda, és épphogy elért a benzinkútra!! Amikor visszakapta az autóját bal hátul az autó meg lett karcolva!! Csütörtökön hozta el és pénteken reggel vette észre ezt a karcolást!! Korrektnek tartotta volna, hog"
NMLZ111839;"2021. 02. 24.";'E4822';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.22.óta csak csörög, így elérhetetlen!!"
NMLZ112099;"2021. 02. 24.";'E4822';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.22.óta csak csörög, így elérhetetlen!!"
NMBO087617;"2021. 02. 24.";'K2406';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.22.óta csak csörög, így elérhetetlen!!"
NMBO087713;"2021. 02. 25.";'M1515';"Nem szeretne nyilatkozni!";"Neki nincs senkivel semmi baja, de kétszer történt a fékbetétek állapotának felmérése(kétszer fizetett ezért a dologért), és ezzel nem elégedett, illetve ha igényel csereautót a bejelentkezéskor akkor miért nem kap!!!"
NMLG029534;"2021. 02. 25.";'C1248';"Nem szeretne nyilatkozni!";"Sajnos amit csináltak az nem lett jó!, de szerinte a szerviz errõl nem tehet, de mindenki nagyon rendes volt!!"
NMLM104190;"2021. 02. 25.";'R1032';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 02.23. óta csak hangposta jelentkezett, így elérhetetlen!!"
NMLM104230;"2021. 02. 25.";'R0858';"Sikeres hívás, kérdõív kitöltve.";"Kampány visszahívás miatt lesz visszatérése!! Van egy Fordja is és ott is van a hozom-viszem szolgáltatás, de ott ingyenes az autó vásárlástól 4 vagy 5 évig  egy adott területen belül!! "
NMLM104207;"2021. 02. 25.";'A9416';"Sikeres hívás, kérdõív kitöltve.";"Sajnálattal vette tudomásul, hogy a Fõnix program megszûnt!!"
