Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM099894;"2020. 09. 07.";'B5077';"Sikeres hívás, kérdõív kitöltve.";"Egy apróság, hogy más szervizekben legalább megkínálják egy kávéval!!!"
NMLM099899;"2020. 09. 07.";'M1339';"Nem szeretne nyilatkozni!";"A hölgy azt mondta, hogy nem Õ vitte a szervizbe az autót, majd ha nagyobb szerviz lesz akkor meg fogja adni az illetõ telefonszámát!!"
NMLG027945;"2020. 09. 07.";'C0529';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.03. óta csak csörög, így elérhetetlen!"
NMLG027969;"2020. 09. 07.";'C0987';"Sikeres hívás, kérdõív kitöltve.";"A jövõben a szerviz idejét, az intervallumát jelezzék neki elõre a bejelentkezéskor, hogy mire számíthat!!"
NMLG027967;"2020. 09. 07.";'B2877';"Sikeres hívás, kérdõív kitöltve.";"Mindennel megvannak elégedve már rég óta odajárnak, szintén autós cég és szeretnének valamilyen kedvezményt(legalább egy 10%-ot)!!"
NMLG027961;"2020. 09. 07.";'E5877';"Sikeres hívás, kérdõív kitöltve.";"Egyre inkább az az érzése, hogy csak a köszönésért nem kell fizetni, minden másért igen!! Most nagyon csalódott volt!!"
NMLZ108639;"2020. 09. 07.";'B3432';"Nem szeretne nyilatkozni!";"Az autót még nem hozták el az autót, és pénteken kapott egy sms-t, hogy a hét folyamán lesz kész! Akkor ez miért került ide felhívásra???"
NMLM099940;"2020. 09. 07.";'51988';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett! A hibát a szerelõ nem találta, az ügyfél volt lent a szerelõ térben Õ találta meg a hibát!! A szerelõ széttárta a kezét, ennyi!!"
NMLZ108957;"2020. 09. 07.";'S2806';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz!!!"
NMLM099909;"2020. 09. 07.";'66277';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a kormánynák a kattogás nem szûnt meg, megy vissza a szervizbe!"
NMBO084312;"2020. 09. 07.";'S0097';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozik a szerviz, de nagyon szeret idejárni!!!"
NMLM099786;"2020. 09. 07.";'66148';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.03. óta csak csörög, így elérhetetlen!!"
NMLZ108867;"2020. 09. 07.";'17120';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!"
NMBO084485;"2020. 09. 07.";'K3262';"Sikeres hívás, kérdõív kitöltve.";"A javítás az ígért idõhöz képest nagyon sokáig tartott!!"
NMLM099902;"2020. 09. 07.";'A3602';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett! A munkavégzés kritikán aluli! Amit kért azt nem csinálták meg, csak elutasítják és egyéb! !Másik szervizbe megy!!!"
NMLZ108858;"2020. 09. 07.";'87433';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem elégedett! A javítási összeg 140 ezer forint lett, ami egy ilyen 20 éves autónál már elgondolkodtató!! Most azt mondják, hogy karosszéria munka is lenne ami plusz költség!! Miért nem akkor mondták amikor elõször látták!? Emiatt ugye mûszaki még nem kapott!! Kéri, hogy a szervizvezetõ hívja fel és ezt magyarázza meg!!"
NMBO084453;"2020. 09. 07.";'J7374';"Nem szeretne nyilatkozni!";
NMBO080922;"2020. 09. 07.";'M1158';"Nem szeretne nyilatkozni!";"Itt csak a 2. mobil a jó, az elsõ mobilon már nem dolgozik a cégnél! Az úr visszahívást kért 09.02-án a mai napra, de ismét kérte késõbb hívjam, de csak csörgött!!
"
NMLZ108731;"2020. 09. 07.";'B0060';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.03. óta csak csörög, így elérhetetlen!!"
NMLZ108101;"2020. 09. 07.";'B0060';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.03. óta csak csörög, így elérhetetlen!!"
NMLZ108927;"2020. 09. 07.";'T0088';"Sikeres hívás, kérdõív kitöltve.";"A zuglói szervizben nagyon nehéz a parkolás!!!!"
NMLZ108915;"2020. 09. 08.";'J4982';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága a szerviz, de mindennel megvolt elégedve!!"
NMBO084528;"2020. 09. 08.";'K3520';"Sikeres hívás, kérdõív kitöltve.";"A szervizkönyvbe nem lett beírva, ezért megy vissza még a mai napon a szervizbe!!!"
NMLM099994;"2020. 09. 08.";'R1026';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás miatt fog visszamenni!!"
NMBO084484;"2020. 09. 08.";'M1192';"Nem szeretne nyilatkozni!";"Az úr visszahívott, de most nem alkalmas és úgy is kell visszamennie!!"
NMLM099967;"2020. 09. 08.";'65736';"Nem szeretne nyilatkozni!";"Már három alkalommal kitöltötte az email-es kérdõívet, most miért telefonálok és kinyomott!!"
NMLZ108906;"2020. 09. 08.";'P8699';"Nem szeretne nyilatkozni!";
NMLZ108816;"2020. 09. 08.";'P3279';"Sikeres hívás, kérdõív kitöltve.";"Az árajánlatot nem sikerült pontosan megadni, és a kommunikációval is voltak problémák!! "
NMLZ109005;"2020. 09. 08.";'S1387';"Sikeres hívás, kérdõív kitöltve.";"A jármû külsõ mosása elmaradt!!"
NMLM099864;"2020. 09. 08.";'A9401';"Nem szeretne nyilatkozni!";"A mostani munkával maximásan elégedett!! A hibát most megtalálták, de ez egy tavalyi történet, amire  most lett megoldás!!"
NMLZ107299;"2020. 09. 08.";'B4209';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! A mai napon ismét megy vissza, mert hanyag munkavégzés volt Zuglóban! A kollégák nem kommunikálnak egymással, és az ügyfélen csattan az ostor!! Reméli, hogy ma mindent megcsinálnak és addig nem jön el!!"
NMLZ108934;"2020. 09. 08.";'B4209';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett!! A mai napon ismét megy vissza, mert hanyag munkavégzés volt Zuglóban! A kollégák nem kommunikálnak egymással, és az ügyfélen csattan az ostor!! Reméli, hogy ma mindent megcsinálnak és addig nem jön el!!"
NMBO084527;"2020. 09. 08.";'K4290';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne mondani, hogy kért javítás, amit nem csináltak meg, és Õ szerinte az, hogy a világítás és egyéb dolgok mûködjenek az autón az nagyon fontos lenne és ezt a szerviznek is figyelembe kellene venni!!"
NMLZ108585;"2020. 09. 08.";'E2522';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMLZ108859;"2020. 09. 08.";'S3206';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem teljesen elégedett!! A kommunikációban javulhatnánk!! Ígérték, ha kész telefonálnak, de ez nem történt meg!! Aztán másnap hívta a szervizt  ügyfél akkor beszéltek!! Amit még jelezne az a klímával kapcsolatban, mint kiderült akivel errõl beszélt az már nem dolgozik itt!! Információ nem jut el ahova kellett volna, stb.!!"
NMLZ104011;"2020. 09. 08.";'S2287';"Nem szeretne nyilatkozni!";"Ez a telefonszám már 09.04. óta csak csörög, így elérhetetlen!!"
NMLM099964;"2020. 09. 09.";'M1482';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás miatt fog visszamenni, és várja a hívást a szervizbõl!! Az M3 Infiniti sokkal ügyfél-barátabb, mint a budaörsi!!"
NMLM099916;"2020. 09. 09.";'B3686';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.04. óta csak csörög, így elérhetetlen!!"
NMLM099876;"2020. 09. 09.";'B2390';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.07. óta csak csörög, így elérhetetlen!!"
NMBO084544;"2020. 09. 10.";'K4568';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka miatt fog visszamenni! "
NMLM099939;"2020. 09. 10.";'B2712';"Nem szeretne nyilatkozni!";"Ez a telefonszám 09.08. óta vagy hangposta vagy csak csörög, így elérhetetlen!!"
NMLM099961;"2020. 09. 10.";'A8415';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 09.07. óta folyamatosan csak foglalt jelzés van!!"
NMLZ108362;"2020. 09. 10.";'K3536';"Nem szeretne nyilatkozni!";"Sajnos most nem volt elégedett! A szerviz a biztosítót hibáztatja, rossz alkatrész érkezett, a javítás nem lett szép, van sajnos hiba és a kommunikációban is voltak gondok!!!"
NMLZ108976;"2020. 09. 10.";'M0423';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon 09.08. óta csak folyamatos foglalt jelzés van!!"
NMBO084522;"2020. 09. 10.";'K4155';"Sikeres hívás, kérdõív kitöltve.";"Kérte, hogy töltsék fel az ablakmosó tartályt, de elfelejtették!!"
NMLZ109063;"2020. 09. 10.";'T0256';"Nem szeretne nyilatkozni!";"A javítás folyamatban, megy vissza a szervizbe, és utána beszéljünk!!!"
NMLZ108972;"2020. 09. 10.";'T0135';"Nem szeretne nyilatkozni!";"Nagyon magasak az árak, és emiatt most értékelni nem szeretne!!"
NMLM100067;"2020. 09. 11.";'B5106';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi szám hívását!!"
NMLG027993;"2020. 09. 11.";'E6267';"Sikeres hívás, kérdõív kitöltve.";"Kia Zakarban vették ezt az autót, és neki ez a szerviz közelebb van, de elõzõleg a másik szervizben volt és ott megkínálták egy kávéval a szerviz ideje alatt(itt most 3órát várakozott)!!"
NMLG027990;"2020. 09. 11.";'E6266';"Sikeres hívás, kérdõív kitöltve.";"Amig a szervizben volt Õ dolgozott, és az elõtérben jó lenne egy szék és egy asztal, amennyiben az idõjárás megengedi, illetve erre a vírusos idõszakra is!!!"
NMBO084449;"2020. 09. 11.";'K4573';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél azért adott 4-est, mert a garancia lejár és nem valószínû hogy ide fog jönni!!!"
NMBO084563;"2020. 09. 11.";'K3561';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozik a Gablini szerviz!!"
NMLM100128;"2020. 09. 11.";'B5114';"Sikeres hívás, kérdõív kitöltve.";"Az autót nem nálunk vásárolta viszont a szervizelés már itt történt!! Esetleg a jövõben, ha sms-ben vagy emailben kapna értesítést a várható szervizrõl azt megköszönné!!"
NMLG027992;"2020. 09. 11.";'E2599';"Sikeres hívás, kérdõív kitöltve.";"Egy órát mondtak határidõt és három óra lett belõle!!!"
NMBO084585;"2020. 09. 11.";'J5121';"Nem szeretne nyilatkozni!";"Az emailben kapott kérdõívet már kitöltötte!"
