Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ117749;"2022. 02. 07.";'K0982';"Nem szeretne nyilatkozni!";"Fantom hiba van rajta, az alkatrész ellátással és anyagbeszerzéssel egyáltalán nem elégedett, a szervizzel, munkafelvevõvel és mással elégedett volt! Ki fogja tölteni a kapott kérdõívet!!"
NMLZ118814;"2022. 02. 07.";'K0982';"Nem szeretne nyilatkozni!";"Fantom hiba van rajta, az alkatrész ellátással és anyagbeszerzéssel egyáltalán nem elégedett, a szervizzel, munkafelvevõvel és mással elégedett volt! Ki fogja tölteni a kapott kérdõívet!!"
NMLZ115847;"2022. 02. 07.";'K0982';"Nem szeretne nyilatkozni!";"Fantom hiba van rajta, az alkatrész ellátással és anyagbeszerzéssel egyáltalán nem elégedett, a szervizzel, munkafelvevõvel és mással elégedett volt! Ki fogja tölteni a kapott kérdõívet!!"
NMBO094187;"2022. 02. 07.";'K2253';"Nem szeretne nyilatkozni!";"Nincs maradéktalanul megelégedve, soha nincs a problémájára megoldás, akárhányszor is felhívtam elmondta a problémáját, de nem lett megoldva!! Tilos hívni!!"
NMBO094240;"2022. 02. 07.";'K2253';"Nem szeretne nyilatkozni!";"Nincs maradéktalanul megelégedve, soha nincs a problémájára megoldás, akárhányszor is felhívtam elmondta a problémáját, de nem lett megoldva!! Tilos hívni!!"
NMLZ117481;"2022. 02. 07.";'K2118';"Nem szeretne nyilatkozni!";"Ez a javítás kész van, de még ott az autó, még valamire várnak(fóliázás)!"
NMLZ117332;"2022. 02. 07.";'K2118';"Nem szeretne nyilatkozni!";"Ez a javítás kész van, de még ott az autó, még valamire várnak(fóliázás)!!"
NMLM112641;"2022. 02. 07.";'B6063';"Nem szeretne nyilatkozni!";"A hölgy elmondta, hogy ez egy új autó Õ még nem járt vele a szervizben, hanem az átadás után visszavitte, mert meghibásodott, de azóta már kész!!"
NMLM113138;"2022. 02. 07.";'B6736';"Nem szeretne nyilatkozni!";"Neki most nem alkalmas, mert Svájcban van!!"
NMLZ117460;"2022. 02. 07.";'A7429';"Sikeres hívás, kérdõív kitöltve.";"Még más munkák miatt tér vissza!"
NMLM112892;"2022. 02. 07.";'A8713';"Nem szeretne nyilatkozni!";"Az elsõ számon a hölgy azt mondta, hogy a férjét hívjam, de az a telefonszám 02.02. óta csak csörgött, ma pedig egy csörgés után kinyomott!!"
NMLZ118570;"2022. 02. 07.";'T2894';"Sikeres hívás, kérdõív kitöltve.";"Sajnos ez az aktiválás még mindig nem mûködik, két hete történt ez az aktiválás!!"
NMLZ118555;"2022. 02. 07.";'Q4174';"Sikeres hívás, kérdõív kitöltve.";"Kellemetlen volt, hogy a garancia lejárta után kb. egy héttel hívták fel, hogy 3. éves szervizre kell jönnie!!!"
NMBO093645;"2022. 02. 07.";'J2382';"Nem szeretne nyilatkozni!";"Már beszéltünk, és nem volt elégedett!!!"
NMLM112973;"2022. 02. 07.";'B0285';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz! Most végre megcsinálták, azt amit már 3 éve nem tudtak! A mostani munkafelvevõvel nagyon megvolt elégedve!!"
NMLM112567;"2022. 02. 07.";'B2386';"Nem szeretne nyilatkozni!";"Beadta az autót, Õ a szervizbõl kivan zárva nem látja, hogy mi történt vele, megcsinálták és visszakapta!! Fél nyolcra kapott idõpontot és 10 perccel késõbb tudta csak leadni az autót!!"
NMLM110956;"2022. 02. 07.";'B0893';"Sikeres hívás, kérdõív kitöltve.";"Az ügyféllel már 01.20-án beszéltem!!!"
NMLG033569;"2022. 02. 07.";'28491';"Sikeres hívás, kérdõív kitöltve.";"Az úr egy külsõ munkatárs, de vala"
NMLG033483;"2022. 02. 07.";'28491';"Sikeres hívás, kérdõív kitöltve.";"Õ egy külsõ munkatársa ennek a cégnek, és fog a cégtõl kérni egy elérhetõséget, mert neki küldik mindig az sms-t is!!"
NMLG033516;"2022. 02. 07.";'28491';"Sikeres hívás, kérdõív kitöltve.";"Õ egy külsõ munkatársa ennek a cégnek, és fog a cégtõl kérni egy elérhetõséget, mert neki küldik mindig az sms-t is!!"
NMLG033454;"2022. 02. 07.";'E7190';"Sikeres hívás, kérdõív kitöltve.";"Kifizetett 230 ezer forintot és ez számára durva!! Nem lehet bemenni megnézni, hogy a komputer mit ír ki és nem mehetett be a szervizbe!! Ezeket a dolgokat már e-mailben is kitöltötte és elküldte!!"
NMBO094101;"2022. 02. 07.";'J9158';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!"
NMBO093868;"2022. 02. 08.";'K5155';"Nem szeretne nyilatkozni!";"Nagyon magas ajánlatot kaptak, de még ott van az autó, és nem tudják, hogy mi lesz!!"
NMBO094043;"2022. 02. 08.";'M1187';"Nem szeretne nyilatkozni!";"Az ügyféllel már beszéltünk!!"
NMLZ118295;"2022. 02. 08.";'89862';"Nem szeretne nyilatkozni!";"Már írt egy emailt a cégünknek, és elég lesújtó a véleménye!! Ahogy ott viselkedik a munkafelvevõ az vicc!! A csereautót maguktól nem adtak! Nagyon furcsa, hogy egy szakszervizben 2 hónapig ott van az autó és nem tudják mi a baja, nem ajánlották fel a ked"
NMLM112967;"2022. 02. 08.";'R1129';"Sikeres hívás, kérdõív kitöltve.";"Szeretett volna átutalással fizetni, de mondták, hogy kell hozzá szerzõdés! Az ügyfél megadta az email címét és kéri, hogy küldjenek neki nyomtatványt, ami erre vonatkozik és azt megköszönné!! A cég e-mail címe:gazdasagi2@gb-ganz.hu"
NMLZ118393;"2022. 02. 08.";'B6280';"Sikeres hívás, kérdõív kitöltve.";"Kicsit nehézkes volt a kommunikáció!"
NMBO094087;"2022. 02. 08.";'K3224';"Nem szeretne nyilatkozni!";"Casco káreseményt jelentettek be a zuglói szerviz, még tavaly volt ez NCU-119, de még mindig nincs kész és szeretné a segítséget kérni! Itt ezzel a szervizzel tulajdonképpen minden rendben volt, de tegnap Zubán Attilának jelezték, hogy a bal elsõ lámpa az"
NMLG033335;"2022. 02. 08.";'E0066';"Nem szeretne nyilatkozni!";"Szakmai tudással van baja!! Magával a szervizzel nincsen baja, de a komputer kiírt öt hibát, megcsinálták, és kiderült nem az  a baja az autónak!!"
NMLM113000;"2022. 02. 08.";'B6757';"Sikeres hívás, kérdõív kitöltve.";"Ami negatívum az az ár!!"
NMBO094097;"2022. 02. 08.";'M0987';"Nem szeretne nyilatkozni!";
NMLM112213;"2022. 02. 08.";'B4146';"Nem szeretne nyilatkozni!";"A hölgynek mindig csak este 7 óra felé lenne alkalmas!!"
NMBO094104;"2022. 02. 08.";'J6891';"Nem szeretne nyilatkozni!";"Rossz alkatrész érkezett, még két hét múlva vissza kell mennie!! Akkor majd értékel!!"
NMBO094122;"2022. 02. 08.";'K5738';"Sikeres hívás, kérdõív kitöltve.";"A bejelentkezés elég nehézkes volt, kapcsolatfelvétel is nehéz volt, megígérték, hogy visszahívják, de nem hívták, de utána már sikeres volt!"
NMBO094108;"2022. 02. 08.";'M1224';"Sikeres hívás, kérdõív kitöltve.";"Az 1. kérdésre nem tud válaszolni, mert nem volt ott a vizsgáztatásnál és nem látott semmit, én írtam be, mert különben nem menti el!!"
NMLG033311;"2022. 02. 08.";'E5548';"Nem szeretne nyilatkozni!";"Bocsánatot kért, mert nem alkalmas, és letette a telefont!!"
