Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM110657;"2021. 11. 02.";'B0219';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszámok hívását!!"
NMLM110666;"2021. 11. 02.";'J7549';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMLM109962;"2021. 11. 02.";'B4526';"Sikeres hívás, kérdõív kitöltve.";"Sokat kellett várnia!! A saját hibájából kellett visszamennie!!"
NMLM109941;"2021. 11. 02.";'B4526';"Sikeres hívás, kérdõív kitöltve.";"Sokat kellett várnia!! A saját hibájából kellett visszamennie!!"
NMLZ116901;"2021. 11. 02.";'J5168';"Sikeres hívás, kérdõív kitöltve.";"Elfelejtettek valamit visszatenni.Nagyon lassú a szerviz!!"
NMLZ116436;"2021. 11. 02.";'J5168';"Sikeres hívás, kérdõív kitöltve.";"Elfelejtettek valamit visszatenni.Nagyon lassú a szerviz!!"
NMLZ116781;"2021. 11. 02.";'S2578';"Sikeres hívás, kérdõív kitöltve.";"Sokba került a szerviz! Ez a második autója és ígértek neki kedvezményt, de eddig nem kapott semmit!!"
NMLG032369;"2021. 11. 02.";'E7014';"Sikeres hívás, kérdõív kitöltve.";"Más kéréssel megy majd a zuglói szervizünkbe!!"
NMLG032364;"2021. 11. 02.";'C0539';"Sikeres hívás, kérdõív kitöltve.";"Igazából kerékcserén voltak 4 felnibõl hármat megkarcoltak, és ezt nem hiszi el, mert a szerviz azt mondta, hogy nem õk voltak!!!"
NMLG032366;"2021. 11. 02.";'C1087';"Sikeres hívás, kérdõív kitöltve.";"12-re kapott idõpontot, és csak négy órakor Õ telefonált, és csak akkor lett kész az autó! Valószínûleg elfelejtették értesíteni!!"
NMLG032352;"2021. 11. 02.";'C1262';"Nem szeretne nyilatkozni!";"Férje vitte az autót, de a számát nem adta meg, de eddig úgy tûnik minden rendben van!!"
NMLM110572;"2021. 11. 02.";'B5033';"Sikeres hívás, kérdõív kitöltve.";"Drágának találta a szervizt!"
NMLZ115576;"2021. 11. 02.";'T2506';"Sikeres hívás, kérdõív kitöltve.";"Sokáig tartott ez a javítás!!"
NMLM110040;"2021. 11. 02.";'A1928';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak árak!! Együtt kellene az ügyféllel kipróbálni a javítás után, mert lehet hogy tud adni tanácsot is a munkafelvevõ(ez egy megnyugvás lenne az ügyfél számára)! Viszont azt látja, hogy a kolléga nagyon, de nagyon le van terhelve!! Emailt is írt az honlapunkról és nem érti, hogy erre miért nem válaszolnak, pedig Õ vinné a pénzt a szervizbe!!"
NMLM110565;"2021. 11. 02.";'B5119';"Sikeres hívás, kérdõív kitöltve.";"Fékek miatt fog visszatérni!!"
NMBO092296;"2021. 11. 02.";'K4743';"Nem szeretne nyilatkozni!";"A hölgy visszahívást kért, de 3x próbáltam és nem vette fel!!!!"
NMLM110571;"2021. 11. 02.";'R1235';"Nem szeretne nyilatkozni!";"Az elsõ szám:""A hívott szám átmenetileg ki van kapcsolva a forgalomból!""A másdoik számon pedig a hölgy nem akart nyilatkozni, mert a munkahelyén van, illetve neki 17 óra után lett volna jó!!!"
NMLM110573;"2021. 11. 02.";'R1367';"Sikeres hívás, kérdõív kitöltve.";"Próbált telefonon bejelentkezni, de nem tudott és e-mailen sem!! Holnap megy vissza kampány visszahívás miatt!!"
NMLZ115949;"2021. 11. 02.";'K4510';"Sikeres hívás, kérdõív kitöltve.";"A múltkor is volt problémája a hölgynek és most pedig már úgy fogadták, hogy ""itt a problémás ügyfél""!! Úgy érzi, hogy ez a hozzáállás nem helyén való!!! Nem is szeret idejárni Zuglóba ebbe a szervizbe!!"
NMLZ116720;"2021. 11. 02.";'S3268';"Nem szeretne nyilatkozni!";"A hölgy elmondta, hogy csak áprilisban járt a szervizben, most nem járt ilyen munkával a szervizben!"
NMLZ115880;"2021. 11. 02.";'T2324';"Nem szeretne nyilatkozni!";"Az úr még a holnapi nap folyamán megy még vissza a szervizbe, mert nem tudták megoldani a problémát!!!"
NMLG032431;"2021. 11. 02.";'E6372';"Sikeres hívás, kérdõív kitöltve.";"Igazából minden rendben volt, de fél órával többet kellett várni!!"
NMLM110600;"2021. 11. 02.";'P7560';"Sikeres hívás, kérdõív kitöltve.";"Nagyon lassan készült el a munka fél 9-re ment, és negyed 11 körül végzett!!"
NMBO092344;"2021. 11. 02.";'M1501';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem volt bérautó, és ez problémát okozott!!"
NMBO092366;"2021. 11. 02.";'M0925';"Sikeres hívás, kérdõív kitöltve.";"A 3. kérdésre én írtam be a választ, mert nem akarta értékelni! Nem szóltak vissza a lengés csillapítók cseréje miatt, de ez még történt meg, és várja a telefonhívást a szervizbõl!!"
NMLZ116117;"2021. 11. 02.";'M0861';"Nem szeretne nyilatkozni!";"Június óta vár a szélvédõre, és a jégkára még mindig nincs elintézve!! A szervezés egyáltalán nem volt profi! Nagyon várja a telefont, hogy mikor mehet vissza a szervizbe!!"
NMLM110591;"2021. 11. 02.";'B3321';"Nem szeretne nyilatkozni!";"Megvan elégedve a szervizzel csak ennyit mondott!!"
NMLM110557;"2021. 11. 02.";'A7602';"Sikeres hívás, kérdõív kitöltve.";"Örült, hogy most megvárhatta az autót és nem kellett otthagyni!!"
NMBO092364;"2021. 11. 03.";'K1621';"Sikeres hívás, kérdõív kitöltve.";"Sokáig tartott az átszerelés!!!"
NMBO092342;"2021. 11. 03.";'K3468';"Nem szeretne nyilatkozni!";"Ez az ügyfél visszahívást kért 11.02-án, de azóta csak foglalt jelzést adottt!!"
NMBO092335;"2021. 11. 03.";'K4333';"Nem szeretne nyilatkozni!";"A hölgynek nem volt alkalmas a hívásom, mert vannak nála és utána pedig elutazik csak 11.19. után lenne jó!!!!!"
NMLZ116726;"2021. 11. 03.";'S7329';"Sikeres hívás, kérdõív kitöltve.";"Próbálták a flottakezelõ kollégával ilntézni egy dolgot, -mert tükröt akartak venni-, mert három autójuk van tõlünk, és csak 10%-ot kaptak a munkadíjból, és lehetne-e a másik autóra amit most volt szervizben, de arra már nem kapták meg a 10%-ot!!!"
NMLZ116772;"2021. 11. 03.";'B3834';"Sikeres hívás, kérdõív kitöltve.";"Elégedett, de néha elõfordult, hogy az alkatrész gondok voltak, visszament érte, de azt mondták, hogy kettõs rendelés volt, és akkor még sem az övé volt az a rendelés, és ez már kétszer is elõfordult!!"
NMLZ115366;"2021. 11. 03.";'T2147';"Nem szeretne nyilatkozni!";"Ezzel a munkával kapcsolatban már beszéltem az ügyféllel 10.04-én, megvolt elégedve!!"
NMLM110596;"2021. 11. 03.";'85603';"Sikeres hívás, kérdõív kitöltve.";"Felhívták, hogy lejárt a forgalmija és kapott egy idõpontot, de se az M3-on se  Zuglóban nem volt ott az idõpont, amit sms-ben kapott!!"
NMLM110618;"2021. 11. 03.";'E6011';"Sikeres hívás, kérdõív kitöltve.";"Az árat sokallta, nagy erõs volt!!"
NMLZ116660;"2021. 11. 03.";'T2649';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõvel nagyon megvolt elégedve, legközelebb is ide fognak jönni!!!"
NMLG032385;"2021. 11. 03.";'C0653';"Nem szeretne nyilatkozni!";"Az ügyfél csörgetés közben kinyomott 2x is!!!"
NMLM110589;"2021. 11. 03.";'B5907';"Nem szeretne nyilatkozni!";
NMLM110616;"2021. 11. 03.";'R1244';"Sikeres hívás, kérdõív kitöltve.";"Amikor leadta az autót, akkor más szervizekben kitakarították az autót, de ez nem történt meg!! Ez javasolni tudja, hogy kérdezzék meg az ügyféltõl, hogy kér-e takarítást!!"
NMLM110588;"2021. 11. 03.";'R1290';"Sikeres hívás, kérdõív kitöltve.";"Tavaly valami rossz ragasztót használtak a gumicserénél és ezért kellett neki pluszba fizetni a centrírozásért, és ez most tudta meg most mondták el neki és ez gusztustalan!! Akár milyen problémát csinálnak, és Õ ezt jelzi, de soha nem kap semmilyen kompenzálást! Tavaly is kiszámláztak neki külsõ-belsõ mosást és csak kívülrõl volt lemosva az autója!! A lánya autóját is idehordja, de ezek után amennyiben nem történik semmi, akkor felsõbb fórumokhoz fog fordulni!!"
NMLZ116940;"2021. 11. 03.";'A8997';"Nem szeretne nyilatkozni!";"Nem nyerte el a tetszését az árajánlat, és inkább nem nyilatkozna!!!"
NMLM110615;"2021. 11. 03.";'M1322';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.02. óta csak csörgött!!!"
