Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ106952;"2020. 06. 02.";'Q9778';"Nem szeretne nyilatkozni!";"Nem kapott még árajánlat, azt továbbra is várja!!!"
NMLM097280;"2020. 06. 02.";'C0574';"Nem szeretne nyilatkozni!";"Viszt Péter dolgozónk telefonszáma!!!"
NMLG027081;"2020. 06. 02.";'C0740';"Sikeres hívás, kérdõív kitöltve.";"Most nem volt olyan jókedvûek a kollégák, és nagyon hideg volt a szervizben!!!"
NMLG027083;"2020. 06. 02.";'E6141';"Sikeres hívás, kérdõív kitöltve.";"Itt a feleséggel beszéltem, de a férje volt a szervizben csak õt este 19 óra után lehet elérni, de nem volt semmi gond a szervizben!!!"
NMLZ106824;"2020. 06. 02.";'K3083';"Sikeres hívás, kérdõív kitöltve.";"Egy hölggyel beszéltem, és azt mondta mindig elégedettek szoktak lenni!!!"
NMLZ106337;"2020. 06. 02.";'K3083';"Sikeres hívás, kérdõív kitöltve.";"Egy hölggyel beszéltem, és azt mondta mindig elégedettek szoktak lenni!!!"
NMLZ106953;"2020. 06. 02.";'K3083';"Sikeres hívás, kérdõív kitöltve.";"Egy hölggyel beszéltem, és azt mondta mindig elégedettek szoktak lenni!!!"
NMLZ106384;"2020. 06. 02.";'J9600';"Sikeres hívás, kérdõív kitöltve.";"Igazából nem volt annyira elégedett, tudták hogy mi a probléma, de majd a budaörsi szervizbe kell visszamennie és várja az értesítést!!"
NMBO082667;"2020. 06. 02.";'00763';"Nem szeretne nyilatkozni!";"Ne hívd nem jó!"
NMLM097373;"2020. 06. 02.";'M1426';"Sikeres hívás, kérdõív kitöltve.";"A zuglói szervizben egy kalibrálás maradt ki !!"
NMLM097383;"2020. 06. 02.";'M1534';"Sikeres hívás, kérdõív kitöltve.";"Nagyon megvolt megelégedve!!!!"
NMLZ106835;"2020. 06. 02.";'A2939';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.28. óta csak csörgött!!"
NMBO082625;"2020. 06. 02.";'K2792';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.28. óta csak csörgött!!"
NMBO082661;"2020. 06. 02.";'H0230';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a mûszakit nem kapta meg, megmondták mit kell csinálni, kiszámláztak 12 ezer forintot és ennyi!!!"
NMBO082671;"2020. 06. 02.";'K1159';"Nem szeretne nyilatkozni!";"Annyit mondana, hogy írt emailt a honlapon szereplõ címre, de választ még nem kapott, csak jelezné!!!"
NMLZ106142;"2020. 06. 02.";'96718';"Nem szeretne nyilatkozni!";"Ezen a számon egy férfi jelentkezik és nincs Nissan típusú autója!!!"
NMLZ106668;"2020. 06. 02.";'00182';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon az úr már nem dolgozik ennél a cégnél!!!"
NMLZ106938;"2020. 06. 02.";'25396';"Sikeres hívás, kérdõív kitöltve.";"A jármû tisztaságát nem végezték el, illetve nem tudja, hogy a klíma-tisztítás megtörtént-e??!!"
NMLZ106018;"2020. 06. 02.";'Q1249';"Nem szeretne nyilatkozni!";
NMLZ105771;"2020. 06. 03.";'17120';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!"
NMLZ105013;"2020. 06. 03.";'K1903';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a szerviz-szolg.: 5-ös, m.felvevõ pedig: 10-es értékelés!! <br />
Vissza kellett térni, mert nem érkezett meg a megfelelõ áru, illetve a Biztosító miatt!!!"
NMLZ101476;"2020. 06. 03.";'K1903';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a szerviz-szolg.: 5-ös, m.felvevõ pedig: 10-es értékelés!! <br />
Vissza kellett térni, mert nem érkezett meg a megfelelõ áru, illetve a Biztosító miatt!!!"
NMBO082637;"2020. 06. 03.";'M0879';"Nem szeretne nyilatkozni!";"Ez a telefonszám 05.29. óta hol csörög, hol hangposta!!"
NMLM097329;"2020. 06. 03.";'B0863';"Sikeres hívás, kérdõív kitöltve.";"Karosszéria munka miatt!!"
NMLZ104060;"2020. 06. 03.";'J8621';"Sikeres hívás, kérdõív kitöltve.";"A légkondicionáló cseréje miatt, de azt is gyorsan megcsinálták! Nagyon elégedett volt, minden csillagos 5-ös!!!"
NMLM097364;"2020. 06. 03.";'B2113';"Sikeres hívás, kérdõív kitöltve.";"Az volt a problémája, hogy nagyon sokáig tartott, az mondták másfél óra, de sokkal több lett és az összeg is több lett! Az információ nem pontos telefonon keresztül, mert ha pontos az infó akkor úgy intézi a dolgát, ill. az anyagiakat!!"
NMLZ106941;"2020. 06. 03.";'27937';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!
NMLG026312;"2020. 06. 03.";'E6030';"Sikeres hívás, kérdõív kitöltve.";"Sajnos voltak gondok, problémák, összetett volt a dolog!! Az autót három hónap után kapta vissza pedig 10 napot ígértek!! A Fogyasztóvédelemhez szeretett volna menni, de akkor a dolog mintha megváltozott volna! Kapott csereautó, jöttek a Nissan-os szakemberek, egyéb...!!"
NMLG027000;"2020. 06. 03.";'E6030';"Sikeres hívás, kérdõív kitöltve.";"Sajnos voltak gondok, problémák, összetett volt a dolog!! Az autót három hónap után kapta vissza pedig 10 napot ígértek!! A Fogyasztóvédelemhez szeretett volna menni, de akkor a dolog mintha megváltozott volna! Kapott csereautó, jöttek a Nissan-os szakemberek, egyéb...!!"
NMLZ106962;"2020. 06. 03.";'J8114';"Nem szeretne nyilatkozni!";"Két telefonszámot nyomoztam ki, de sajnos Õk flottakezelõk és nem jártak bent, hanem a használó!!!70 589 3835 Kiss Zoltán, 70 638 5222 Papp Krisztina!!! Egyik számon sem tudtak nyilatkozni, de az úr a 1.mobilszámon azt mondta, hogy biztos rendben volt min"
NMLM097419;"2020. 06. 03.";'R1040';"Nem szeretne nyilatkozni!";"Nem alkalmas, nem akar nyilatkozni!!"
NMLM096992;"2020. 06. 03.";'S2388';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy pénteken már beszélt egy kollégámmal!!!"
NMLM097459;"2020. 06. 03.";'B2500';"Sikeres hívás, kérdõív kitöltve.";"Igazából annyi, hogy kapott árajánlatot, de az több lett, és ezt mindig így csinálják, így mondják, ez miért van, miért nem adnak pontos árajánlatot, és furcsa módon mindig több és nem kevesebb!!!!"
NMLM097460;"2020. 06. 03.";'R1154';"Sikeres hívás, kérdõív kitöltve.";"Akitõl vette az autót az nagyon jó értékesítõ(Kelemen Martin) viszont a hitel ügyintézõvel nem volt elégedett, szinte magának intézte a dolgokat!!!"
NMLG027076;"2020. 06. 03.";'C0846';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drágának találta a kerékcserét!!!"
NMLM095403;"2020. 06. 03.";'96097';"Nem szeretne nyilatkozni!";"Nem tudja értékelni!!!"
NMLM097391;"2020. 06. 03.";'B1243';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozunk ezt most is jelezné!!!"
