Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG029011;"2021. 06. 07.";'C0693';"Nem szeretne nyilatkozni!";"Már beszéltünk az ügyféllel 06.04-én!!"
NMLZ114109;"2021. 06. 07.";'T2303';"Nem szeretne nyilatkozni!";"Ez a szám 06.03-tol cs.cs."
NMBO089494;"2021. 06. 07.";'I4261';"Sikeres hívás, kérdõív kitöltve.";"14 éve jár ide most is minden tökéletes volt !!"
NMBO089537;"2021. 06. 07.";'J7480';"Sikeres hívás, kérdõív kitöltve.";"Eddig mindig lemosták az autót most nem !!"
NMBO089532;"2021. 06. 07.";'K0080';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem volt a Király úr akit megszokott már évek alatt ! A fiatal kolléga aki most intézte neki a javítást mondta,hogy 400-ezer lenne az alkatrész de ez itt nagyon drága inkább máshol csináltassa meg ! Ez elég furcsa hozzáállás õ majd hívja a Király urat mert még többet is fizetne csak legyen az autó rendben. Most új autóra nincs pénze de ez legyen tökéletes !!"
NMLG030572;"2021. 06. 07.";'E4568';"Sikeres hívás, kérdõív kitöltve.";"Annyi volt, hogy csúszott a meghatározott határidõ, de szoftver frissítése miatt!!"
NMLG030540;"2021. 06. 07.";'E5138';"Sikeres hívás, kérdõív kitöltve.";"Nagyon profi csapat!!"
NMLG030568;"2021. 06. 07.";'T2286';"Sikeres hívás, kérdõív kitöltve.";"Nagyon örül, hogy Lovász Tamás idekerült ebbe a csapatba, és Õ is azért jött ide, mert Õ itt van!!"
NMLZ114152;"2021. 06. 07.";'P6197';"Nem szeretne nyilatkozni!";
NMLG030532;"2021. 06. 07.";'E5812';"Sikeres hívás, kérdõív kitöltve.";"Csak így tovább !!!"
NMBO089591;"2021. 06. 07.";'J3802';"Sikeres hívás, kérdõív kitöltve.";"A m.felvevõ munkája 11 pont !<br />
Csak annyi , hogy a levegõszûrõt nem cserélték ki !!<br />
Tavaly igen . "
NMLZ114069;"2021. 06. 07.";'S5391';"Nem szeretne nyilatkozni!";"Már más szervizbe viszi, az autót de azért köszöni a megkeresést!!"
NMBO089574;"2021. 06. 07.";'J9621';"Sikeres hívás, kérdõív kitöltve.";"Ezért választotta a szakszervizt rendben volt minden !!"
