Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG033302;"2022. 01. 17.";'E7170';"Nem szeretne nyilatkozni!";"Ilyen telefonszám nincs, ezt a munkafelvevõ magától írta be!!"
NMBO093676;"2022. 01. 17.";'K5694';"Nem szeretne nyilatkozni!";"Már bejelölte, hogy nem szeretne ilyen közvélemény kutatást!!!"
NMLM112416;"2022. 01. 17.";'B6653';"Nem szeretne nyilatkozni!";"Az ügyfél 01.12-re visszahívást kért, de azóta nem vette fel!!!"
NMLM112311;"2022. 01. 17.";'R1410';"Nem szeretne nyilatkozni!";"Az elsõ szám az nem jó mert a hölgy csak az autó vásárlásánál volt ott, a második szám pedig 01.12. óta csak csörgött!!"
NMLZ117503;"2022. 01. 17.";'T2750';"Nem szeretne nyilatkozni!";"Azt mondta a hölgy, hogy most dolgozik(vendéglátós)nem ér rá, de minden szuper volt és letette a telefont!!"
NMLM112506;"2022. 01. 17.";'B4261';"Nem szeretne nyilatkozni!";"Az autó végül nem lett megjavítva, mert soknak ítélte, de nálunk rendelt egy új autót, és az internetrõl értesült rólunk!!"
NMLZ117443;"2022. 01. 17.";'Q3478';"Sikeres hívás, kérdõív kitöltve.";"Nagyon sokat kellett várni a javításra több, mint negyedév telt el mire be tudták ütemezni! A dokumentációs rész egy kicsit el van hanyagolva!"
NMLM112685;"2022. 01. 17.";'54719';"Sikeres hívás, kérdõív kitöltve.";"Nagyon elégedett ügyfél már 20 év jár hozzánk!!!"
NMLZ118248;"2022. 01. 17.";'66210';"Sikeres hívás, kérdõív kitöltve.";"Új volt számukra a videos visszajelzés! A kommunikációs része nem megfelelõ, nem kérte a hûtõ víz feltöltését és mégis feltöltötték!! Nem kapott tájékoztatást!! Õ különben az M3-as telephelyünkre járt már évek óta!!"
NMLM112353;"2022. 01. 17.";'M1524';"Sikeres hívás, kérdõív kitöltve.";"Szerinte egy picit sokáig tartott, fél 10-tõl  3-ig tartott, és meglehetõsen hosszú volt ez az idõ!!"
NMLG033180;"2022. 01. 17.";'E7090';"Nem szeretne nyilatkozni!";
NMLG033187;"2022. 01. 17.";'E7152';"Nem szeretne nyilatkozni!";"Az autó ismét nálunk van, majd utána beszélünk!!"
NMLG033207;"2022. 01. 17.";'C0843';"Sikeres hívás, kérdõív kitöltve.";"Garanciális javítás kapcsán megy még vissza"
NMLZ118109;"2022. 01. 17.";'B3008';"Nem szeretne nyilatkozni!";"Nagyon gyorsan ""kihajították""!"
NMLZ118110;"2022. 01. 17.";'H9283';"Nem szeretne nyilatkozni!";"Félre lettek tájékoztatva, és beszereztek egy fojtó szelepházat!! Az autó megállt menet közben, visszamentek és azt mondták, hogy hibás ez az alkatrész! Elmentek más szervizbe, és nem is ez volt a hibája amit kicseréltek és amit mondtak nálunk a szervizbe"
NMLM112356;"2022. 01. 17.";'B0050';"Sikeres hívás, kérdõív kitöltve.";"Nagyon nehezen érték el a szervizt, és most ez a része nem volt pozitív!!"
NMLM111972;"2022. 01. 17.";'B6662';"Nem szeretne nyilatkozni!";"Az ügyfél még 01.10-re kért visszahívást, de azóta nem vette fel!!"
NMLZ116089;"2022. 01. 17.";'T2570';"Sikeres hívás, kérdõív kitöltve.";"Az úr véleménye azt, volt hogy ennél kifinomultabb kérdéseket is feltehetnénk!!"
NMLZ117238;"2022. 01. 17.";'T2513';"Nem szeretne nyilatkozni!";"A kommunikációval volt problémája! Elõször augusztusban járt ott elõször, aztán megrendelte az alkatrészt, és novemberben vitte be az autót és soha senkivel nem tudott beszélni! Ez a javítás 870 ezer forintba került, és soha nem kommunikált vele a munkafe"
NMLM112391;"2022. 01. 17.";'B5539';"Sikeres hívás, kérdõív kitöltve.";"A tájékoztató sms-be írják bele az óra percet is, ne csak a dátumot!!"
NMLM112437;"2022. 01. 17.";'P8123';"Sikeres hívás, kérdõív kitöltve.";"Az autó töltõ ajtaja nem lett sokkal jobb, de jobb lett valamivel!"
NMLM112394;"2022. 01. 18.";'A5721';"Sikeres hívás, kérdõív kitöltve.";"A szervizünket egyáltalán nem ajánlaná! Rosszul érintette, hogy ilyen dolgok történt! Ennek ellenére visszatért ide, mert közel van neki!! Bevitte a szervizbe és összetörték a szélvédõjét, és aztán vele akarták ""cascostatni"" és a motorháztetõt is összekarcolták!! Majdnem két hónapig nyavalyogtak ezzel!!!"
NMBO093696;"2022. 01. 18.";'K1040';"Nem szeretne nyilatkozni!";"Jelenleg külföldön van!!!"
NMLM112397;"2022. 01. 18.";'R1354';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága volt a szerviz!!"
NMLM112460;"2022. 01. 18.";'R1283';"Sikeres hívás, kérdõív kitöltve.";"Az ár miatt adott 4-es értékelést!!!"
NMLG033157;"2022. 01. 18.";'C1220';"Sikeres hívás, kérdõív kitöltve.";"Szereti a gödöllõi szervizt, de most egy apró baki volt, de továbbra is ide fog járni!! December 27-én vitte az autót és két-három napig nézték az akkumulátort, hogy mi van az autóval!! Garancia füzetet bevitte, mert akkumulátor csere lesz!! Majd januárban érdeklõdött, hogy mikor kapja meg az autóját és kiderült, hogy még meg sem rendelték az akkumulátort!! Azután miután érdeklõdött lett csak megrendelve az akkumulátor!!"
NMLG033244;"2022. 01. 18.";'C0757';"Sikeres hívás, kérdõív kitöltve.";"Kicsit rosszul esett, hogy 3,5 éves autót fényezni kellett, mert nem kapott új másik ajtót!!"
NMLG033241;"2022. 01. 18.";'E5637';"Nem szeretne nyilatkozni!";"Már ezt megtette, kitöltötte a kérdõívet, és mindennel megvolt elégedve!!"
NMLG033242;"2022. 01. 18.";'E6580';"Sikeres hívás, kérdõív kitöltve.";"Más is vitte 30 ezres szervizre és 80 ezer forintos szerviz díjat fizetett! Szerinte 60-70 ezer forint között ennek meg kellett volna állnia!! Õ benne van a KIA-facebook csoport tagja!! Utóbbi szerviz az csalódás volt számára!! Sehol nem hangoztatták, hogy a 15 ezres km-es szerviz az ""kõbe van vésve""!! Ezeket a dolgokat nem emelik ki akkor amikor az ügyfél megvásárolja az autót, és ez nem korrekt számára! És ez botrány ahogyan ezt kezelte a kolléga!!"
NMLG033214;"2022. 01. 18.";'C0696';"Nem szeretne nyilatkozni!";"A mostani szervizzel megvan elégedve, de van olyan problémája ami soha nem kerül megoldásra! Van egy olyan, hogy azt mondják az autóra, hogy semmi baja nincs, az ügyfél pedig azt mondja, hogy pedig van!! Ezt mindig jelzi a munkafelvételnél, de szerinte fe"
NMLG033240;"2022. 01. 18.";'E7161';"Nem szeretne nyilatkozni!";"Nem szándékozik ilyennel foglalkozni!! Megcsinálták kifizette és ennyi!!"
NMLG033105;"2022. 01. 18.";'E5825';"Nem szeretne nyilatkozni!";"Nem teljesen elégedett, most mert holnap megy vissza a szervizbe!! A szoftvert is nem rég cserélték, és nem jó és valami zakatol megint benne!! Az úr nem igazán érti a magyart(német)  egy hölggyel beszéltem!"
NMLM112498;"2022. 01. 18.";'B6021';"Sikeres hívás, kérdõív kitöltve.";"Olajcsere elõtt felhívta az egyik kollégánkat és azt mondta, hogy 80 ezer km-nél vigye és ezt 15 ezer km-ként kellene vinni!! "
