Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO089409;"2021. 05. 31.";'I3328';"Sikeres hívás, kérdõív kitöltve.";"Az e-mail kérdõívet azért nem töltötte ki mert nem akarta. Aztán én telefonálok és kérdezem. Szerinte ez már tolakodónak érzi és ezt már a múltkor is jelezte !!  A A jövõben tilos hívni !!!! Amúgy minden 10-ess!!!!"
NMBO089402;"2021. 05. 31.";'J9835';"Sikeres hívás, kérdõív kitöltve.";"Ami nagyon pozitív volt,hogy alkatrész  rögtön volt a raktárban.<br />
Ez eddig nem volt tapasztalható !!"
NMBO089393;"2021. 05. 31.";'K3214';"Nem szeretne nyilatkozni!";"Majd online kitölti !!"
NMLZ114011;"2021. 05. 31.";'Q2881';"Sikeres hívás, kérdõív kitöltve.";"Csak így tovább minden tökéletes !!"
NMLG030454;"2021. 05. 31.";'E5721';"Sikeres hívás, kérdõív kitöltve.";"Rugalmasak voltak, minden rendben volt!!"
NMLM106610;"2021. 05. 31.";'A7600';"Sikeres hívás, kérdõív kitöltve.";"Eddig mindig egy jó kávéval megkínálták sajnos ez most  nem így történt !!"
NMLG030475;"2021. 05. 31.";'E6647';"Sikeres hívás, kérdõív kitöltve.";"Messze van tõle ez a szerviz! Kért elõzetesen árajánlatot, de a végösszeg az több  lett, de minden rendben volt!!"
NMLM106559;"2021. 05. 31.";'A9920';"Sikeres hívás, kérdõív kitöltve.";"Az ablaktörlõre kapott tanácsot de nagyon rossz minõsége van. Sajnos már többször lett cserélve !!"
NMLG030431;"2021. 05. 31.";'E6638';"Nem szeretne nyilatkozni!";"Csak a negatív ami itt az autóval történt !! Kértek javítást nem tudtuk megcsinálni a lemosásnál is csak a negatív  minusz10 a munkánk !!"
NMBO089351;"2021. 05. 31.";'K5173';"Sikeres hívás, kérdõív kitöltve.";"A szerviz nagyon jó maradjon is így !!"
NMLG030489;"2021. 05. 31.";'C0601';"Sikeres hívás, kérdõív kitöltve.";"Udvariasak, idõpontra ment minden rendben volt!"
NMBO089378;"2021. 05. 31.";'I9057';"Sikeres hívás, kérdõív kitöltve.";"Nagyon pozitív,hogy autót tisztán kapta vissza !!!"
NMBO089436;"2021. 05. 31.";'K1346';"Sikeres hívás, kérdõív kitöltve.";"Az a megjelzése,hogy a pénztár csak  16-30-ig van nyitva. Õ eddig dolgozik nincs esélye,hogy oda érjen !! "
NMLG030207;"2021. 05. 31.";'C1342';"Sikeres hívás, kérdõív kitöltve.";"Nagyon rossz az ügyfélkezelési metódus nagyon gyengén mûködik, az új autó eladásnál rendben volt minden(átadás, átvétel, stb.)"
NMBO089419;"2021. 05. 31.";'K1889';"Nem szeretne nyilatkozni!";"Sajnos nem tudták teljen megcsinálni az autót ! Emiatt ismét vissza kéne jönnie és ez elég kellemetlen !! A nívópálcánál van egy tömítés és e miatt !!"
NMLG030303;"2021. 05. 31.";'E6126';"Sikeres hívás, kérdõív kitöltve.";"Itt hölggyel beszéltem és az lenne a kérdése, hogy mennyit kell várni az alkatrészre(kuplunggal kapcsolatban)! Kéri, hogy a munkafelvevõ hívja fel, mert nem emlékszik, hogy mit mondott, mennyi idõ?!!"
NMBO089259;"2021. 05. 31.";'J9995';"Nem szeretne nyilatkozni!";"Nem az járt bent akivel beszéltem !! A 2.szám cs.cs. 
Úgy tudja,hogy az e- mail kitöltötte !!"
NMLZ113136;"2021. 05. 31.";'T2085';"Nem szeretne nyilatkozni!";"Flottával állnak kapcsolatban és nem közvetlenül voltak a szervizben, de minden rendben volt és szokott is lenni!!"
NMLZ114034;"2021. 05. 31.";'K2661';"Sikeres hívás, kérdõív kitöltve.";"Mindig kevesebb összeget mond a kolléga mint amennyi a vége !!"
NMLM106590;"2021. 05. 31.";'B5221';"Sikeres hívás, kérdõív kitöltve.";"Várni kellett, mert a számítógépes rendszer leállt, de aztán megoldódott!!"
NMLZ113990;"2021. 05. 31.";'P6636';"Sikeres hívás, kérdõív kitöltve.";"Az autó a javítás végén kapott egy locsolást nem mosást. Ez egy kicsit nehezményezte !!"
NMBO089206;"2021. 05. 31.";'J0008';"Sikeres hívás, kérdõív kitöltve.";"Csak annyi,hogy elég sokáig tartott . De minden rendben van!!"
NMBO089453;"2021. 05. 31.";'K3094';"Sikeres hívás, kérdõív kitöltve.";"Többet fizetett mint tavaly !  <br />
A másik észrevétele,hogy nyikorog a fék amióta megcsinálták valamikor jön vissza !!"
NMBO089340;"2021. 05. 31.";'K1357';"Sikeres hívás, kérdõív kitöltve.";"A klímánál kérte,hogy ellenõrizzék az volt rá a válasz hogy jó. Sajnos nem ! Lejárt a garancia méltányosság a Nissan részérõl sincs ! Elég csalódott !!!!"
NMBO088868;"2021. 06. 01.";'H8232';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága volt az alkatrész !!<br />
A másik megjegyzése,hogy elég sokat várt amíg a munka elkezdõdött  kb.-fél-órát !!"
NMLZ113603;"2021. 06. 01.";'T2234';"Sikeres hívás, kérdõív kitöltve.";"A szerviz munkáját nagyon jóra értékeli . Külön kiemelné Hortobágyi úr munkáját !!"
NMLZ114073;"2021. 06. 01.";'T2296';"Sikeres hívás, kérdõív kitöltve.";"A m.felvevõ nem szolt,hogy a szervizkönyv nála van-e be kell-e bélyegezni a dátumot igen vagy nem !! Nem mondta mikor kell újra szervizbe jönni. Picit hiányosnak érzi a tájékoztatást errõl. Majd telefonál és kérdez !!!"
NMLG030488;"2021. 06. 01.";'B4689';"Sikeres hívás, kérdõív kitöltve.";"Tökéletes minden maradjon is így !!"
NMLM106540;"2021. 06. 01.";'A0103';"Sikeres hívás, kérdõív kitöltve.";"A rezsi óradíj nagyon magas !!"
