Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLG026657;"2020. 03. 23.";'C0746';"Nem szeretne nyilatkozni!";"Marketinges és nem adhat semmilyen kérdésekre választ!
"
NMLM095767;"2020. 03. 23.";'R0714';"Nem szeretne nyilatkozni!";"Minden rendben volt, de kérte most otthon dolgozik(gyerekek, stb.) halasszuk késõbbre!!!"
NMLM095811;"2020. 03. 23.";'B1343';"Sikeres hívás, kérdõív kitöltve.";"Más hiba kapcsán fog visszatérni, amit még megállapítottak!"
NMLM095834;"2020. 03. 23.";'B4593';"Sikeres hívás, kérdõív kitöltve.";"Ez a szerzõdés interneten lett kitöltve, de minden rendben volt!!!"
NMLM095867;"2020. 03. 23.";'B4596';"Sikeres hívás, kérdõív kitöltve.";"Garanciális ügyintézés nem volt, de még ebben az ügyben lesz visszatérése!!!"
NMBO081501;"2020. 03. 23.";'J4260';"Sikeres hívás, kérdõív kitöltve.";"Nagyra értékelte az akciót, aminek a keretében elhozták és vissza is vitték az autóját!"
NMBO080911;"2020. 03. 23.";'M0336';"Nem szeretne nyilatkozni!";"Árvai úrral beszéltem és azt mondta, hogy egy év múlva térjünk vissza erre a megkeresésre, mivel nem akar most értékelni! Annyit elmondott, hogy soha többé nem vásárolnak Tõlünk Infiniti autót(nem az értékesítéssel, hanem az utána történtek miatt)!!!"
NMBO081497;"2020. 03. 23.";'M0336';"Nem szeretne nyilatkozni!";"Árvai úrral beszéltem és azt mondta, hogy egy év múlva térjünk vissza erre a megkeresésre, mivel nem akar most értékelni! Annyit elmondott, hogy soha többé nem vásárolnak Tõlünk Infiniti autót(nem az értékesítéssel, hanem az utána történtek miatt)!!!"
NMLZ103727;"2020. 03. 23.";'K2519';"Nem szeretne nyilatkozni!";"Mindennel elégedett volt, de ezt mondta az úr:""Nem szereti, ha utólag kérdezõsködnek!!"""
NMLZ105694;"2020. 03. 23.";'K2519';"Nem szeretne nyilatkozni!";"Mindennel elégedett volt, de ezt mondta az úr:""Nem szereti, ha utólag kérdezõsködnek!!"""
NMBO081525;"2020. 03. 23.";'J9755';"Sikeres hívás, kérdõív kitöltve.";"Nagyon rugalmas volt a m.felvevõ úr kapott csereautót is!!!"
NMLM095893;"2020. 03. 23.";'M1523';"Nem szeretne nyilatkozni!";"Tulajdonképpen Õ nem gondolta, hogy ennyibe kerül egy gumicsere, sok ember ezért egy hétig dolgozik!!! A munkával különben megvolt elégedve!! Neki ez nagyon drága!!!"
