Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM096144;"2020. 04. 14.";'B3255';"Sikeres hívás, kérdõív kitöltve.";"Az árat túl magasnak tartja, és ezért adott 3-as értékelést!!!"
NMLZ105976;"2020. 04. 14.";'B3255';"Sikeres hívás, kérdõív kitöltve.";"Az árat túl magasnak tartja, és ezért adott 3-as értékelést!!!"
NMLM096213;"2020. 04. 14.";'I4308';"Sikeres hívás, kérdõív kitöltve.";"GPS frissítés miatt fog visszatérni!!!"
NMBO081834;"2020. 04. 14.";'R0530';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ: 1-es!! A kollégának a hozzáállása az egyes, nem volt vele megelégedve!!! "
NMLZ106053;"2020. 04. 14.";'B1729';"Sikeres hívás, kérdõív kitöltve.";"Nem teljesen elégedett, mert a legközelebbi szervizt nem állították be a komputeren és ezért kell visszamennie!!! Nagyon elhúzódott ez a szervizelés, és sajnos az autóját most sem mosták le, de felajánlották a legközelebbi alkalommal!!! A következõ alkalommal, amennyiben van új navigáció szeretné frissíteni!!!"
NMLM096286;"2020. 04. 14.";'E5811';"Sikeres hívás, kérdõív kitöltve.";"Azt sérelmezte, hogy kétszer kellett neki kifizetni a rezsióradíjat, egyszer amikor megmondták, hogy alkatrész kell,és akkor amikor ténylegesen megcsinálták! Különben mindennel megvolt elégedve!!!"
NMLZ106036;"2020. 04. 14.";'Q9457';"Nem szeretne nyilatkozni!";"Itt egyik mobilszámon sem kapcsolható elõfizetõ! Ezeket a számokat már tavaly május 31-én is hívtuk, és akkor bejelöltem és most ismét ott jártak és nem kértetek másik való telefonszámot! Az interneten megnéztem a központi számot, de ott csak automata jel"
NMLZ106024;"2020. 04. 14.";'P7870';"Sikeres hívás, kérdõív kitöltve.";"A szerviz maximálisan megtett mindent (hozom-viszem) teljesen rendben volt!!!!"
NMBO081805;"2020. 04. 14.";'K3036';"Nem szeretne nyilatkozni!";"Most még nem szeretne értékelni, nyilatkozni!!!"
NMLZ105994;"2020. 04. 14.";'S2287';"Nem szeretne nyilatkozni!";"Az úr akivel beszéltünk ezen a mobilszámon már egy éve nem dolgozik ennél a cégnél! Legközelebb kérlek kérjetek másik jó telefonszámot!!"
NMLZ105988;"2020. 04. 14.";'P7064';"Nem szeretne nyilatkozni!";"A hölgy elmondta, hogy már kitöltötte a kérdõívet, ami emailben érkezett!"
NMBO081617;"2020. 04. 14.";'K0070';"Sikeres hívás, kérdõív kitöltve.";"Azt szeretné mondani, hogy jelzett egy olyan hibát amivel a szerviz nem foglalkozik (lecsökkent akkumulátor kapacitás)!! Eddig teljes feltöltés esetén ment vele 190 km-t, most elmegy 120 km-t!! Jelezte és ezzel nem tudnak mit csinálni, de ez így kevés!!!!"
NMBO081791;"2020. 04. 14.";'K2887';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas árakon dolgozunk!!!"
NMBO079574;"2020. 04. 14.";'J9466';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.06. óta folyamatosan csak csörög, így elérhetetlen!!!"
NMBO081808;"2020. 04. 15.";'K3767';"Sikeres hívás, kérdõív kitöltve.";"Április 20-án megy ismét vissza, mert a futómûvet nem állították be!!! Volt egy jó pár ember aki össze volt zárva, nem volt meg a kellõ távolság,  az alkalmazottakon se maszk, se kesztyû, mintha nem is lenne járvány! Jó lenne, ha egyszer, úgy csinálnánk meg, hogy amit vállalnak!!!"
NMBO081827;"2020. 04. 15.";'M1341';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a munkafelvevõ: 4-es értékelés, a szerviz-szolg.: 10-es!!<br />
Minden egyes alkalommal amikor a szervizbe megy és a m.felvevõ beírja a rendszámot a rendszerbe, mindig más tulajdonost hoz ki, valószínû a szoftver rossz, ezt ki lehetne javítani!!!"
NMLM096266;"2020. 04. 15.";'B2950';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!!
NMBO081549;"2020. 04. 15.";'S2571';"Nem szeretne nyilatkozni!";"Egyik mobilszám sem jó, mert nem ezzel a rendszámú autóval járnak!!!"
NMLZ106031;"2020. 04. 15.";'62644';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy az e-mailben érkezett kérdõívet kitöltötte!!!"
NMLZ106055;"2020. 04. 15.";'25030';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már 7. éve nem dolgozik ennél a cégnél, és mindig Õt hívjuk! Valóban beszéltünk vele februárban is! Légyszí  kérjetek már egy másik jó mobilszámot!!!"
NMLZ105820;"2020. 04. 15.";'S3549';"Sikeres hívás, kérdõív kitöltve.";"Holnap megy vissza a szervizbe, mert nem tudtak mindent megcsinálni!!!"
NMLZ104701;"2020. 04. 15.";'S6636';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy a kérdõívet már kitöltötte!"
