Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM101707;"2020. 11. 16.";'B5320';"Nem szeretne nyilatkozni!";"Mobilszámnak így kevés!!!"
NMLG028647;"2020. 11. 16.";'96079';"Nem szeretne nyilatkozni!";Dolgozónk!!!
NMLM101445;"2020. 11. 16.";'P6317';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!"
NMLG028582;"2020. 11. 16.";'C0581';"Sikeres hívás, kérdõív kitöltve.";"Zuglóban is nagyon rendesek voltak, és mindkét szervizzel nagyon megvolt elégedve!"
NMLG028651;"2020. 11. 16.";'C1100';"Sikeres hívás, kérdõív kitöltve.";"Az árak lehetnének alacsonyabbak, és akkor még szuperebb lenne!"
NMLM097770;"2020. 11. 16.";'B5302';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.12.óta  csak csörgött, vagy foglalt!!"
NMLM101559;"2020. 11. 16.";'B1604';"Nem szeretne nyilatkozni!";"Ez a telefonszám 11.12. óta csak csörög, így elérhetetlen!!"
NMBO085499;"2020. 11. 16.";'K3897';"Nem szeretne nyilatkozni!";"A javítás még folyamatban van!!"
NMLZ110235;"2020. 11. 16.";'P8397';"Sikeres hívás, kérdõív kitöltve.";"Elõre jelezte, hogy milyen garanciális munka lenne!! Gumitömítés a hátsó ajtónál, és persze nem volt aki ezt megoldja!! A másik pedig az elektromos tükör nyikorog(ezt is jelezte)!! Beolajozták, de egy hét után is ugyan úgy nyikorog!!!"
NMLG028645;"2020. 11. 16.";'A6286';"Sikeres hívás, kérdõív kitöltve.";"Szerettek volna belsõ takarítást, de arra nem volt ember!!!"
NMLG028636;"2020. 11. 16.";'C1319';"Sikeres hívás, kérdõív kitöltve.";"Maximálisan elégedett volt!!"
NMLG028637;"2020. 11. 16.";'E5642';"Sikeres hívás, kérdõív kitöltve.";"Már az e-mailben érkezõ kérdõívet is kitöltötte!!"
NMLG028635;"2020. 11. 16.";'C1105';"Sikeres hívás, kérdõív kitöltve.";"A második kérdésnél azért 7-es az értékelés, mert egy kissé távol esik a lakhelyétõl!!!"
NMLG028639;"2020. 11. 16.";'E6093';"Sikeres hívás, kérdõív kitöltve.";"Nagyon megvan elégedve a kollégáink, kedvesek és jól végzik a munkájukat!!!"
NMLG028668;"2020. 11. 16.";'C1363';"Sikeres hívás, kérdõív kitöltve.";"Kicsit sokáig tartott, másfél órát kellett várnia, úgy hogy idõpontra ment!!"
NMLG028673;"2020. 11. 16.";'E5630';"Sikeres hívás, kérdõív kitöltve.";"Két éve küzd, hogy átutalással fizessenek, ez neki felfoghatatlan, hogy miért nem sikerül ezt megoldani!!! Szóljanak akkor, hogy milyen papírok kellenek még és akkor beszerzi, elviszi!!"
NMLZ110328;"2020. 11. 16.";'S3410';"Nem szeretne nyilatkozni!";"Most nem tud értékelni, mert külföldön tartózkodik!!!"
NMLG028623;"2020. 11. 16.";'E5717';"Sikeres hívás, kérdõív kitöltve.";"Nem nálunk vette az autót, hanem Jászberényben és oda szokta vinne éves szervizre, de itt nagyon megvolt elégedve!!"
