Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMBO093462;"2021. 12. 27.";'J9673';"Nem szeretne nyilatkozni!";"Az IP telefon nem engedélyezi a külföldi telefonszám hívását!!!"
NMLM111537;"2021. 12. 27.";'B6611';"Nem szeretne nyilatkozni!";DOLGOZÓNK!!!
NMLZ117004;"2021. 12. 27.";'P7015';"Nem szeretne nyilatkozni!";"Most egyáltalán nem volt elégedett, ezt a Gablini úrnak is elmondta!!"
NMLZ116707;"2021. 12. 27.";'P7015';"Nem szeretne nyilatkozni!";"Most egyáltalán nem volt elégedett, ezt a Gablini úrnak is elmondta!!"
NMLZ118015;"2021. 12. 27.";'P7015';"Nem szeretne nyilatkozni!";"Most egyáltalán nem volt elégedett, ezt a Gablini úrnak is elmondta!!"
NMBO093033;"2021. 12. 27.";'I6793';"Sikeres hívás, kérdõív kitöltve.";"Nagyon, nagyon hosszú volt ez a javítási idõ!!!"
NMBO090996;"2021. 12. 27.";'I6793';"Sikeres hívás, kérdõív kitöltve.";"Nagyon, nagyon hosszú volt ez a javítási idõ!!!"
NMLZ117752;"2021. 12. 27.";'E6766';"Sikeres hívás, kérdõív kitöltve.";"Tímea nevezetû munkafelvevõnek a kommunikációja nagyon tettszett az ügyfélnek!!"
NMLZ117304;"2021. 12. 27.";'E6766';"Sikeres hívás, kérdõív kitöltve.";"Tímea nevezetû munkafelvevõnek a kommunikációja nagyon tettszett az ügyfélnek!!"
NMLZ117862;"2021. 12. 27.";'C1431';"Sikeres hívás, kérdõív kitöltve.";"Az elején jó lett volna csereautó!"
NMLZ116108;"2021. 12. 27.";'C1431';"Sikeres hívás, kérdõív kitöltve.";"Az elején jó lett volna csereautó!"
NMLM111920;"2021. 12. 27.";'A2942';"Sikeres hívás, kérdõív kitöltve.";"A férjjel beszéltem, de a feleség járt a szervizben, és minden rendben volt!!!"
NMLM111952;"2021. 12. 27.";'27976';"Sikeres hívás, kérdõív kitöltve.";"Egy dolog miatt fog visszatérni!!"
NMBO093514;"2021. 12. 27.";'K1131';"Sikeres hívás, kérdõív kitöltve.";"A fiatalember nem jól állította ki a számlát, de a pénztárban ezt korrigálta a hölgy!!!!"
NMBO093510;"2021. 12. 27.";'K4251';"Nem szeretne nyilatkozni!";"Minap beszélt a kollégájával a karácsony elõtti napon, és azt mondta, hogy Kaposváron keressen egy szervizt és akkor megmondják, hogy mi van a start-stop rendszerrel! Most egyáltalán nem volt elégedett ezzel!! "
NMLM111912;"2021. 12. 27.";'A3871';"Nem szeretne nyilatkozni!";"A második telefonszámon sikerült beszélni, egy úrral, de nem Õ járt bent, hanem a fõnöknõ, de biztos minden rendben volt!"
NMLM111933;"2021. 12. 27.";'B6650';"Sikeres hívás, kérdõív kitöltve.";"Átvizsgálásra vitte ezt az autót(egyik kollégánk autója)! Nagyon pozitívan indult a történet, de utána egy perc alatt elmondta, hogy mi van az autóval, és odaadta a számlát, hogy menjek fizetni!! Mondják el mivel volt probléma, mit néztek meg az autón ezt bõvebben kellene elmagyarázni!! Nagyon sietett a számlát odaadni, és számára ez nem ért meg 38 ezer forintot!! Az a két perc, amit maszkban lenn töltött a szerelõnél többet ért, mint amit a munkafelvevõ elmondott neki!!"
NMLG032938;"2021. 12. 27.";'C1287';"Sikeres hívás, kérdõív kitöltve.";"Az új levegõ szûrõ ott maradt a kesztyûtartóban, és azt lehet hogy nem cserélték ki??"
NMLG032988;"2021. 12. 27.";'E7108';"Sikeres hívás, kérdõív kitöltve.";"Kért egy izzócserét, és ezt nem csinálták meg!!"
NMLG033029;"2021. 12. 27.";'C1411';"Sikeres hívás, kérdõív kitöltve.";"Egy olyan tételt írtak fel, ami számára szokatlan, és ilyet nem illik felszámítani egy ilyen fiatal autóra(átrozsdásodási vizsgálat)!!"
NMLG033062;"2021. 12. 27.";'C1055';"Nem szeretne nyilatkozni!";"A hívott szám az elõfizetõ kérésére nem kapcsolható!!"
NMLZ117907;"2021. 12. 27.";'20300';"Nem szeretne nyilatkozni!";"A hölgy nem szeretne válaszolni a kérdéseimre!!"
NMLZ117655;"2021. 12. 27.";'T2770';"Nem szeretne nyilatkozni!";"""A hívott szám átmenetileg nem kapcsolható!"""
NMLM111967;"2021. 12. 27.";'B6457';"Sikeres hívás, kérdõív kitöltve.";"Igazából örült, hogy felhívtam nagyon pozitív visszacsatolás ez az elvégzett munkának!!"
NMLM111960;"2021. 12. 27.";'R0362';"Nem szeretne nyilatkozni!";"Nincs véleménye, se rosszat, se jót nem tud mondani! Õ nem látja, hogy mit csinálnak az autójával, leült várt három órát és aztán visszahozták az autóját!!"
NMLM111980;"2021. 12. 27.";'R0688';"Sikeres hívás, kérdõív kitöltve.";"A gumicseréhez képest lassú volt!!"
NMLZ118040;"2021. 12. 28.";'S2192';"Sikeres hívás, kérdõív kitöltve.";"A kolléga most nagyon kedves volt, mint az elõzõ szerviz látogatásakor!!"
NMBO093585;"2021. 12. 28.";'A2891';"Sikeres hívás, kérdõív kitöltve.";"Egy differenciálmûvet cseréltek, és külön megkérte, hogy a fékdobról az olajmaradványokat szedjék le, de ezt nem tették meg!! Megy vissza olajcserére és akkor megcsináltatja!!"
NMLM111975;"2021. 12. 28.";'B6657';"Sikeres hívás, kérdõív kitöltve.";"Miért nem látnak rá a külföldi autók szervizelésére(Hollandiából hozták)!! "
NMLM111944;"2021. 12. 28.";'R1122';"Sikeres hívás, kérdõív kitöltve.";"Vissza fog még térni, alkatrészt várnak!!"
NMBO093447;"2021. 12. 28.";'J5574';"Nem szeretne nyilatkozni!";"Az elsõ nem jó, nincs ilyen autója, a második számon pedig az úr csak angolul beszél!!"
NMBO093449;"2021. 12. 28.";'K5656';"Sikeres hívás, kérdõív kitöltve.";"Régebben megmutatták, hogy cseréltek ki, most például nem tették!!"
NMBO093469;"2021. 12. 28.";'K5659';"Sikeres hívás, kérdõív kitöltve.";"Nem kérdezték meg, hogy pollenszûrõt cseréljenek-e!!"
NMLG033046;"2021. 12. 28.";'E7009';"Sikeres hívás, kérdõív kitöltve.";"Más munka kapcsán lesz visszatérés!!"
NMLM111988;"2021. 12. 28.";'B2540';"Sikeres hívás, kérdõív kitöltve.";"Örül neki, hogy az idei szerviz az egy kicsit olcsóbb lett!!"
NMLM112054;"2021. 12. 28.";'B4086';"Sikeres hívás, kérdõív kitöltve.";"Benne felejtettek a motorban egy csavarhúzót!! Ment vissza úgy is a szervizbe és visszavitte ezt a csavarhúzót, de nem azt mondták, hogy elnézést, hanem hogy már keresték!!"
NMBO093145;"2021. 12. 28.";'K3318';"Nem szeretne nyilatkozni!";"Nem alkalmas, mert vendégségben van, és letette a telefont!!"
NMBO093112;"2021. 12. 28.";'K1800';"Sikeres hívás, kérdõív kitöltve.";"Más munka kapcsán fog visszamenni!!"
NMLM111976;"2021. 12. 30.";'B6652';"Sikeres hívás, kérdõív kitöltve.";"nem sikerült a hibát elhárítani"
NMLM111855;"2021. 12. 30.";'66194';"Sikeres hívás, kérdõív kitöltve.";"sms-ben nem volt idõpont,assistance-al nem volt elégedett"
NMLM111238;"2021. 12. 30.";'64634';"Sikeres hívás, kérdõív kitöltve.";"pollenszûrõt elfelejtették beszerelni"
NMLM112309;"2021. 12. 31.";'B6688';"Sikeres hívás, kérdõív kitöltve.";"<br />
Csak 1 hibát javítottak"
