Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM095043;"2020. 02. 17.";'B2108';"Nem szeretne nyilatkozni!";"Külföldi telefonszám hívását az IP telefon nem engedélyezi!!!"
NMBO080587;"2020. 02. 17.";'K0416';"Sikeres hívás, kérdõív kitöltve.";"Eddig minden alkalommal vissza kellett térnie, most viszont nem és ennek most örült!! Úgy véli, hogy azért nem kellett visszamenni, mert a munkafelvétel a Nissan pultnál történt, és nem volt ""puccoskodás"", mint az Infiniti felvételi pultnál!!!"
NMBO080723;"2020. 02. 17.";'M1486';"Sikeres hívás, kérdõív kitöltve.";"Kapott e-mailben megkeresést, és ott oda volt írva, hogy a kitöltéshez kattintson, de sajnos hiába kattintott nem nyílt meg és nem tudta kitölteni! Az úr azt mondta, hogy amennyiben a külsõ mosás beletartozik a szolgáltatásba akkor 8-as az értékelése, ha nem akkor pedig 10-es!!!"
NMBO079621;"2020. 02. 17.";'S2708';"Sikeres hívás, kérdõív kitöltve.";"munkafelvevõ:10-es, szerviz-szolgáltatás.:1-es!! Az alkatrész miatt lassú beérkezése miatt!!!"
NMBO079903;"2020. 02. 17.";'J3343';"Sikeres hívás, kérdõív kitöltve.";"A Nissan Importõrrel nem elégedett! Majdnem egy hónapot várt az alkatrészre, hívta õket telefonom mindig csak azt mondták, hogy elnézést kérnek!!!!"
NMBO080695;"2020. 02. 17.";'H5057';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMLZ104493;"2020. 02. 17.";'P6952';"Nem szeretne nyilatkozni!";"Tóth Attila dolgozónk telefonszáma van megadva!!!"
NMLZ104778;"2020. 02. 17.";'Q2460';"Nem szeretne nyilatkozni!";"Az autó még viszi vissza, utána beszéljünk!!!"
NMLZ104870;"2020. 02. 17.";'S6727';"Sikeres hívás, kérdõív kitöltve.";"A zuglói szerviz nagyon zsúfolt, nehéz helyet találni!!!"
NMLZ104841;"2020. 02. 17.";'P7768';"Sikeres hívás, kérdõív kitöltve.";"A zugló szerviz nagyon zsúfolt, nehéz helyet találni!!!<br />
"
NMLZ103646;"2020. 02. 17.";'I0751';"Sikeres hívás, kérdõív kitöltve.";"A javítási idõ nagyon sokáig tartott, az ígért három naphoz képest!!! Sajnálja, hogy a csereautót szolgáltatás megszûnt!!!"
NMLM094918;"2020. 02. 17.";'B0888';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már hívtam, beszéltünk, értékelt!"
NMLZ103076;"2020. 02. 17.";'R0834';"Sikeres hívás, kérdõív kitöltve.";"Kommunikáció hiányában visszajelzést nem kapott egyszer sem az autó állapotáról!!!"
NMLM094988;"2020. 02. 17.";'B4279';"Nem szeretne nyilatkozni!";"Levizsgáztatták és azt mondták minden rendben van fizetett 300 ezer forintot, és a fékbetétet nem cserélték ki, mert azt mondták jó! Elütött egy embert!! Felháborító, amit most a szervizben csinálták, jelenleg külföldön van, de miután hazajön  be fog menn"
NMBO079262;"2020. 02. 17.";'M0204';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már hívtam, beszéltünk, értékelt!!!"
NMBO079396;"2020. 02. 17.";'M0204';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már hívtam, beszéltünk, értékelt!!!"
NMLZ104409;"2020. 02. 17.";'K3064';"Sikeres hívás, kérdõív kitöltve.";"Aki felvette a munkát az rendes volt, de heteken keresztül nem tudta, hogy mikor lesz kész, nem informálták, tájékoztatták mindig Õ telefonált, érdeklõdött az autó felõl! Úgy érezte, hogy ez a dolog reaktív volt!!"
NMLZ104882;"2020. 02. 17.";'K3064';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõ nem vette fel rendesen a rendelést(szoftver nem tudja kezelni az Infinitinél) lemaradt, az úr rákérdezett és csak utána csinálták meg a 105ezres szervizt!! Teljesen kimaradt a bal hátsó fék javítása!! Eladással kapcsolatban lett volna kérdése, de egy kolléganõ hosszasan beszélgetett, bejelölte a honlapunkon az üzenetét és leírta, hogy mit szeretne(használt autóval kapcsolatban), de azóta még nem kereste meg senki! Nem tudja, hogy mûködik-e ez a rendszer, várja a visszajelzést(igaz, hogy ez még pénteken történt)!!!"
NMLZ104788;"2020. 02. 17.";'S6693';"Nem szeretne nyilatkozni!";"Azért nem jelöltem be rossz ill. ezen a számon elõfizetõ nem kapcsolható, mert itt nem kért a munkafelvevõ telefonszámot csak beírt a 20-as elõválasztó után hét darab 1-est! Ilyen szám se 30-as, se 70-es elõhívóval sincs!!!!!"
NMLZ104837;"2020. 02. 17.";'Q5144';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz! A javított autónak az alkatrészei nagyon lassan érkeznek meg!!!!"
NMLM092932;"2020. 02. 17.";'B4146';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy még van az autón egy munka, és vár visszahívást, hogy azzal mi lesz??!!"
NMLM094716;"2020. 02. 17.";'B2416';"Sikeres hívás, kérdõív kitöltve.";"Szeretné jelezni, hogy a csereautó szolgáltatás nagyon hiányzik ebbõl a szolgáltatásból!!!"
NMLM093177;"2020. 02. 17.";'27818';"Sikeres hívás, kérdõív kitöltve.";"Jelezné, hogy nagyon sajnálja a csereautó megszûnését!!!"
NMBO080709;"2020. 02. 17.";'K4074';"Nem szeretne nyilatkozni!";"Egy hölggyel beszéltem és azt mondta, hogy neki Kovács Mária a lánya, van ugyan egy autója de nem tudja milyen típus!!"
NMBO080708;"2020. 02. 17.";'K4073';"Nem szeretne nyilatkozni!";"A hölgy azt mondta, hogy majd az e-mailban küldött kérdõívet kitölti!!"
NMBO080707;"2020. 02. 17.";'K2836';"Sikeres hívás, kérdõív kitöltve.";"Nagyon jó lett volna csereautó, és ebben a jövõben lehetne változás!!!"
NMBO079400;"2020. 02. 17.";'J5030';"Nem szeretne nyilatkozni!";"A javítás még folyamatban, a holnapi napon megy vissza, utána beszéljünk!!!"
NMLM094851;"2020. 02. 17.";'B0938';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.10. óta állandóan csak csörög, így elérhetetlen!"
NMLG026158;"2020. 02. 17.";'P7285';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.10. óta állandóan csak csörög, így elérhetetlen!"
NMLG026352;"2020. 02. 18.";'C0568';"Sikeres hívás, kérdõív kitöltve.";"Számított rá, hogy kitakarítják és lemossák, de nem történt meg pedig ki is fizettette volna!!"
NMLZ104417;"2020. 02. 18.";'S6308';"Sikeres hívás, kérdõív kitöltve.";"Fémes rezgõ hang van az autóban, kicserélték a gyertyákat, de a zümmögõ, vibráló hang sajnos nem szûnt meg!!!"
NMLM095061;"2020. 02. 18.";'R0741';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ: 5-ös! Az árak nagyon magasak, ezért adott 2-es értékelést a szerviz-szolgáltatásra!!"
NMLM095074;"2020. 02. 18.";'B2960';"Sikeres hívás, kérdõív kitöltve.";"Kicsit drága volt a szerviz, de szakszerû, precíz volt azonban kicsit sokat kellett várni!!"
NMLZ104846;"2020. 02. 18.";'28321';"Sikeres hívás, kérdõív kitöltve.";"Van még egy problémája, és elég sokára kapott idõpontot, miért nem lehetett egyszerre megcsinálni??!!"
NMLZ104849;"2020. 02. 18.";'Q0864';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy csak az autóbérlés volt!!!"
NMBO080595;"2020. 02. 18.";'K0987';"Nem szeretne nyilatkozni!";"Ez az úr 02.10-re kért visszahívást, de azóta csak csörög!!"
NMLM094890;"2020. 02. 18.";'B2790';"Nem szeretne nyilatkozni!";"Az úr akivel beszéltem, azt mondta nem Õ jár ezzel az autóval, hanem egy másik kollégája, de másik számot nem kaptam!!!"
NMLZ104564;"2020. 02. 18.";'H6293';"Sikeres hívás, kérdõív kitöltve.";"A határidõt nem tartotta a szerviz!<br />
<br />
<br />
"
NMBO080762;"2020. 02. 18.";'H6293';"Sikeres hívás, kérdõív kitöltve.";"A határidõt nem tartotta a szerviz!!"
NMLZ101395;"2020. 02. 18.";'P8317';"Nem szeretne nyilatkozni!";
