Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM096397;"2020. 04. 20.";'S6601';"Nem szeretne nyilatkozni!";"Ezt az ügyfelet már pénteken (04.17.) bejelöltem, hogy ""rossz telefonszám"" mivel más személy jelentkezik(férfi) és nincs Peugeot típusú autója!! Újból ott járt, kellett volna másik számot kérni!!!!"
NMLM096335;"2020. 04. 20.";'K3927';"Sikeres hívás, kérdõív kitöltve.";"Nem az elvégzett munka után kell visszatérni! A hozom-viszem szolgáltatást jó lenne, ha nem limitálva lenne, kibõvítenék ezt a szolgáltatást!!!"
NMLM096322;"2020. 04. 20.";'M1482';"Nem szeretne nyilatkozni!";
NMLM096378;"2020. 04. 20.";'B4635';"Sikeres hívás, kérdõív kitöltve.";"Jó lenne, ha több munkafelvevõ lenne a munkafelvevõ pultnál, mert sokat kellett  várni!!!"
NMLM096371;"2020. 04. 20.";'R0823';"Sikeres hívás, kérdõív kitöltve.";"Várja a hívásunkat, hogy mikor mehet, mikor jön meg az alkatrész!!!"
NMLG026762;"2020. 04. 20.";'E6091';"Nem szeretne nyilatkozni!";"Ez a telefonszám 04.15. óta csak csörög, így elérhetetlen!!!"
NMLG026771;"2020. 04. 20.";'C0508';"Sikeres hívás, kérdõív kitöltve.";"Szeretett volna valami árengedményt kapni, mivel mindkét autóját idehordja, és amennyiben ez nem lehetséges akkor elfogja vinni a Pappashoz!!"
NMLM096162;"2020. 04. 20.";'20575';"Nem szeretne nyilatkozni!";Dolgozónk(Csaszi)felesége!!!
NMLZ106150;"2020. 04. 20.";'P8142';"Nem szeretne nyilatkozni!";"Itt helyesen a tulajdonos neve: HIDVÉGI DÓRA 30-221-8358! A hölgy elmondta, hogy 04.23-án megy vissza utána értékel!! Annyit azért jelezne, hogy a kommunikációban javulhatnánk, és akinek még van munkája az becsülje meg és legalább tájékoztassa a szerviz f"
NMLM096333;"2020. 04. 20.";'Q1538';"Sikeres hívás, kérdõív kitöltve.";"Az átszerelés 1óra 50 percig tartott és ez nagyon hosszú idõ volt a számára!!!"
NMLM096313;"2020. 04. 20.";'B1549';"Sikeres hívás, kérdõív kitöltve.";"Iszonyatosan magas árakon dolgozunk!!!"
NMBO081858;"2020. 04. 20.";'J6584';"Sikeres hívás, kérdõív kitöltve.";"Az árak a Gablini szervizben elszálltak!!! Az autója 6 éves van benne 38ezer kilométer és fizetett 220ezer forintot!!!"
NMLG026786;"2020. 04. 21.";'C0177';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magasak az árak, neki ez sok!!"
NMLG026811;"2020. 04. 21.";'E3539';"Sikeres hívás, kérdõív kitöltve.";"Egy beállítás miatt kell visszatérni!!!"
NMLM096419;"2020. 04. 21.";'R0348';"Sikeres hívás, kérdõív kitöltve.";"Örült ennek a szolgáltatásnak és különösen annak, ahogyan a dolgozóink -a két fiatalember- be volt öltözve, illetve ellátva vírus elleni védelemmel!!!"
NMLG026773;"2020. 04. 21.";'C0915';"Sikeres hívás, kérdõív kitöltve.";"A számla alapján ami munkát végeztek, és a garanciális könyvbe beírtak nem egyeztek meg.A számlában szerepel a fékfolyadék és a szerviz könyvbe nem volt beikszelve!!!"
NMBO081914;"2020. 04. 21.";'M0927';"Sikeres hívás, kérdõív kitöltve.";"Most hál istennek rendben volt minden!!!"
NMBO080861;"2020. 04. 21.";'Q7734';"Sikeres hívás, kérdõív kitöltve.";"Háromszor is járt és mindig 2 órával tovább tart a javítás, de volt amikor 4 órát várt, fantasztikusan lassúak, nincsenek felkészülve alkatrész ügyben, és akkor derül ki amikor már három óra hosszát várt! A munkafelvevõ hölgy kedves volt, nem Õ tehet róla!!!"
NMLZ105740;"2020. 04. 21.";'K3418';"Nem szeretne nyilatkozni!";"Itt kaptam másik számot 30/942-2522 Korpos Zoltán! Elmondta, hogy már egy úrral beszélt és itt is minden rendben volt!!!"
NMBO081925;"2020. 04. 21.";'K1474';"Sikeres hívás, kérdõív kitöltve.";"A bejelentkezés idõpontjával volt egy pici probléma!!!"
NMLZ106157;"2020. 04. 21.";'P9395';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretné jelezni, hogy ami eddig volt 20% kedvezmény, az már csak 10% lett!! Ezt Õ valahol megérti csak a NISSAN részérõl senki nem tájékoztatta, ez a baj!!"
NMLG026787;"2020. 04. 21.";'E5242';"Nem szeretne nyilatkozni!";"Itt az elsõ mobilon beszéltem az úrral, de nem szeretne értékelni!!!"
NMLM096334;"2020. 04. 21.";'A9747';"Sikeres hívás, kérdõív kitöltve.";"Az ígért határidõhöz képest jelentõsen csúszott a szerviz!!!"
NMLM096393;"2020. 04. 22.";'B3897';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon nem elégedett, rengeteg gond és probléma van!! Kéri, hogy a szerviz-vezetõ hívja fel, hogy megbeszéljék a dolgokat!! (Az ügyfél ügyvéddel fenyeget vagy jogi útra tereli a dolgokat!!)"
NMLZ106095;"2020. 04. 22.";'A5962';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már beszéltünk, értékel nem olyan régen!!!"
NMLZ106175;"2020. 04. 22.";'28244';"Sikeres hívás, kérdõív kitöltve.";"Elõzetesen 60-70 ezer forintról kapott árajánlatot, és mégis 85 ezer forintot fizetett, és ez egy kicsit mellbe vágta!!!"
NMBO081785;"2020. 04. 23.";'C0755';"Nem szeretne nyilatkozni!";"Ez az úr 04.20-án visszahívást kért még aznap, de azóta csak hangposta jelentkezik!!!"
NMLG026816;"2020. 04. 23.";'C0639';"Nem szeretne nyilatkozni!";"Kerékcsere megtörtént, de sajnos nem vállalták a hozom-viszem szolgáltatást, mert azt mondták, hogy ez túl kicsi szerviz erre!!!"
NMLZ106181;"2020. 04. 23.";'66477';"Sikeres hívás, kérdõív kitöltve.";"Itt hozom-viszem szolgáltatás volt! Elvitték az autót, viszont semmi papírt nem töltöttek ki, hogy átvették az autót, ennyi erõvel bárki el is vihette volna!!??"
NMLM096426;"2020. 04. 23.";'R0975';"Nem szeretne nyilatkozni!";"Nem tud objektív képet adni az egészrõl!! Garanciális problémái is voltak, de nagy valószínûséggel nem fognak menni ezek a munkák garanciába(kerékcsavarok problémája)!!!
Munkafelvétellel és elkészülési határidõvel rendben volt minden!!!"
NMLM096408;"2020. 04. 23.";'65848';"Nem szeretne nyilatkozni!";"Most inkább lemondana errõl az értékelésrõl!!!"
NMLZ106177;"2020. 04. 23.";'S7636';"Nem szeretne nyilatkozni!";"Most nem szeretne többet mondani, hogy elégedett, de most igazából nem ér  rá, diagnosztika volt és reméli minden rendben lesz!!!"
NMLM096406;"2020. 04. 23.";'A9995';"Sikeres hívás, kérdõív kitöltve.";"Sajnálja, pedig az autót úgy vette, hogy mindig lesz csereautó, de ez megszûnt!!!"
NMLM096440;"2020. 04. 23.";'A9690';"Sikeres hívás, kérdõív kitöltve.";"Elég furcsa, hogy a szolgáltatási körbõl kivették a csereautót, és ez egy picit az ügyfél átverése, és reméli, hogy ez eljut oda ahova kell!!??"
NMLZ106007;"2020. 04. 23.";'P8979';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy a garanciális munkánál nem tudja, hogy  mit csináltak?! A másik a plató rolónál van egy zár probléma és aki a garanciális ügyeket intézi azzal szeretne majd beszélni!! Esetleg ezt az üzenetet adják át neki!!!"
NMLZ104170;"2020. 04. 23.";'P8979';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy a garanciális munkánál nem tudja, hogy  mit csináltak?! A másik a plató rolónál van egy zár probléma és aki a garanciális ügyeket intézi azzal szeretne majd beszélni!! Esetleg ezt az üzenetet adják át neki!!!"
NMLZ106117;"2020. 04. 23.";'P6807';"Sikeres hívás, kérdõív kitöltve.";"Azt tapasztalja, hogy az elõzõ évekhez képest romlik a szerviz színvonala, és ez nem a vírus és nem az alkatrész ellátás miatt!!"
NMLZ105107;"2020. 04. 23.";'Q5591';"Sikeres hívás, kérdõív kitöltve.";"A munka elvégzése roppant silány, gyenge, egyéb!! Az egész csak a lehúzásról szól! Sajnálja, hogy nem tud jót mondani, de ezen a jövõben elgondolkodhatna a Gablini szerviz, szánalmas!!!!"
NMBO081938;"2020. 04. 23.";'K4213';"Nem szeretne nyilatkozni!";"Nem tudja értékelni a munkát!!! Az elsõ mobilszámon beszéltem az ügyféllel!"
NMBO079788;"2020. 04. 23.";'K3931';"Sikeres hívás, kérdõív kitöltve.";"Az alkatrészre nagyon sokat kellett várnia!!!"
NMBO081946;"2020. 04. 23.";'K3494';"Nem szeretne nyilatkozni!";"Az ügyfél elmondta, hogy már egy úrral beszélt nem olyan rég!!"
NMLG026822;"2020. 04. 23.";'E6096';"Nem szeretne nyilatkozni!";"Amikor  az autót leadta átnézték, de amikor Õ neki visszaadták akkor nem!! Most nem tudni, hogy a szervizben vagy máshol, de van két horpadás hátul a lökhárító alatt!!!"
NMLZ104842;"2020. 04. 24.";'S6719';"Sikeres hívás, kérdõív kitöltve.";"Az ügyintézés sebességével voltak kifogásai! Neki kellett több alkalommal érdeklõdni, a kommunikációt nagyon hiányolta!!!"
NMLM096467;"2020. 04. 24.";'B0392';"Sikeres hívás, kérdõív kitöltve.";"Kicsit sokáig tartott a munka!!!"
NMLG026829;"2020. 04. 24.";'C0570';"Nem szeretne nyilatkozni!";"Most értékelni nem szeretne, mert elõzõ alkalmakkor sokkal, de sokkal jobbak voltak a tapasztalatai(eddig a férje vitte), most állítólag helyettesítés volt! Volt egy hiány érzete a kiszolgálással és hozzáállással kapcsolatban, a hölgy egy kicsit többet vá"
NMLG026839;"2020. 04. 24.";'C1003';"Sikeres hívás, kérdõív kitöltve.";"Maximális segítõkészség, és udvariasság!!!"
NMLZ105889;"2020. 04. 24.";'S7514';"Nem szeretne nyilatkozni!";"Dolgozónk Zuglóban, de nincs neki ilyen autója!!!"
NMLZ105957;"2020. 04. 24.";'S7540';"Sikeres hívás, kérdõív kitöltve.";"Az autó jelenleg is a szervizben van, de más munkával kapcsolatban!!!"
NMLM096475;"2020. 04. 24.";'H2002';"Nem szeretne nyilatkozni!";"TILOS HÍVNI!!!!"
NMLZ106081;"2020. 04. 24.";'S3549';"Nem szeretne nyilatkozni!";"Az ügyfél elmondta, hogy a múlt héten már hívtam már egy úrral beszélt és értékelt!!!"
NMLZ105981;"2020. 04. 24.";'S0348';"Sikeres hívás, kérdõív kitöltve.";"Külön szeretné kiemelni Almási úr munkáját!!!"
NMLZ106208;"2020. 04. 24.";'S0348';"Sikeres hívás, kérdõív kitöltve.";"Külön szeretné kiemelni Almási úr munkáját!!!"
NMLZ106184;"2020. 04. 24.";'Q5184';"Nem szeretne nyilatkozni!";"Az emailben küldött kérdõívet már kitöltötte!!!"
NMLZ106193;"2020. 04. 24.";'Q2433';"Nem szeretne nyilatkozni!";"Az úr akivel beszéltem elmondta, hogy nem Õ jár ezzel az autóval! Az ígérte tegnap, hogy visszahív és ad egy másik számot, de nem hívott!!!"
NMBO081902;"2020. 04. 24.";'K0629';"Sikeres hívás, kérdõív kitöltve.";"Eddig minden rendben, de a jövõ héten megy vissza alkatrész miatt!!!"
