Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ111845;"2021. 02. 08.";'T1996';"Nem szeretne nyilatkozni!";"Az ügyfél 02.10-én megy vissza, majd utána értékel!!"
NMLG029344;"2021. 02. 08.";'E6497';"Sikeres hívás, kérdõív kitöltve.";"Nem olyan nagy probléma, és egy kis félreértés volt, mert nem történt meg az ablaktörlõ lapátok cseréje, és visszaszóltak, hogy bármikor menjen be és kicserélik!"
NMLG029349;"2021. 02. 08.";'E1740';"Nem szeretne nyilatkozni!";"Nagyon régóta odajárnak, de most nagyon nagyot csalódott volt, tehát nem volt elégedett!! Három órát kellett várnia, ezt nem értette a hölgy, de semmilyen magyarázatot nem kapott!! A legvégén a vizsgáztató mondta el, hogy ennek mi a menete és mennyi idõ v"
NMLG029321;"2021. 02. 08.";'C1134';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.04. óta csak csörög, így elérhetetlen!!"
NMBO087395;"2021. 02. 08.";'K4950';"Sikeres hívás, kérdõív kitöltve.";"Annyit jelezne, hogy az ülésfûtés a jobb oldalon hol mûködik, hol nem!! Most már nem jó, majd megy vissza!!"
NMLG029347;"2021. 02. 08.";'E5561';"Nem szeretne nyilatkozni!";"Az autó még nálunk van és arra vár, hogy elkészüljön!!!"
NMLZ111864;"2021. 02. 08.";'P9223';"Sikeres hívás, kérdõív kitöltve.";"A mai napon telefonál majd a szerviznek, mert az anyós ülésen talált egy másik slussz-kulcsot, ami nem az Övé!!!!!!"
NMBO087385;"2021. 02. 08.";'K4403';"Sikeres hívás, kérdõív kitöltve.";"Iszonyatosan magas árakon dolgunk!!!"
NMLZ111661;"2021. 02. 08.";'K3146';"Nem szeretne nyilatkozni!";
NMLZ111731;"2021. 02. 09.";'T1980';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésre: amig garanciás az autó addig oda viszi, ahol vették, de után a igen!!"
NMLG029373;"2021. 02. 09.";'E5592';"Sikeres hívás, kérdõív kitöltve.";"A navigáció frissítést nem is ajánlották fel, és így el is maradt!!"
NMBO087357;"2021. 02. 09.";'M1253';"Sikeres hívás, kérdõív kitöltve.";"Ez a szám különben a feleség száma, de én most a férjjel beszéltem!!"
NMBO087207;"2021. 02. 09.";'B4107';"Sikeres hívás, kérdõív kitöltve.";"A munkafelvevõvel már megbeszélte, hogy még menjen az autóval 100 km-t, és utána jöjjön vissza a szervizbe!!!"
NMBO087375;"2021. 02. 09.";'K2472';"Sikeres hívás, kérdõív kitöltve.";"A mostani szervizvezetéssel és munkafelvevõvel nagyon elégedett, az elõzõvel nem!!!"
NMLZ110105;"2021. 02. 09.";'K4711';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nagyon sokáig tartott ez a javítás (3 ember kezelte ezt a munkát)!! Sajnos a tolató radar nem megy és vissza megy a budaörsi szervizbe!!"
NMBO087194;"2021. 02. 09.";'K4643';"Nem szeretne nyilatkozni!";"Az IP-telefon nem engedélyezi a külföldi telefonszám hívását!!!"
NMLZ109530;"2021. 02. 09.";'J5426';"Sikeres hívás, kérdõív kitöltve.";"Sajnos a minõség nem lett tökéletes, valamikor megy vissza mert a díszcsík elválik!!"
NMLZ111527;"2021. 02. 09.";'P6871';"Sikeres hívás, kérdõív kitöltve.";"Sajnos arról nem tájékoztatták, hogy mennyi az Õ része a javításból! Most utólag derült ki, hogy iszonyatosan magas lett az összeg!!!"
NMLM103806;"2021. 02. 09.";'K2540';"Nem szeretne nyilatkozni!";"Megy vissza a szervizbe alkatrész miatt, és után értékelne!!"
NMBO087420;"2021. 02. 09.";'J9888';"Sikeres hívás, kérdõív kitöltve.";"A szervizkönyvet még mindig várja, nem kapta meg, 0 éves korától várja!!"
NMBO087257;"2021. 02. 09.";'K1016';"Sikeres hívás, kérdõív kitöltve.";"Jó lenne, ha a jövõben visszaállna a csereautó szolgáltatás!!"
NMBO086955;"2021. 02. 09.";'K4083';"Sikeres hívás, kérdõív kitöltve.";"Jó lenne, ha a jövõben visszaállna a csereautó szolgáltatás!!"
NMLM103831;"2021. 02. 09.";'B2823';"Sikeres hívás, kérdõív kitöltve.";"Itt az Anyuka száma van megadva, vele beszéltem, de a lánya volt a szervizben!! (A másik szám pedig a férj szám)!!!"
NMLM103847;"2021. 02. 09.";'B4897';"Nem szeretne nyilatkozni!";"Minden rendben, volt, de a munkafelvevõ most rosszul kommunikált! Két óráig tartott ez a szolgáltatás, ez sok volt!! Szomorú és csalódott!! Egy órára ment és 13:24-kor vitték be az autót a szervizbe!!"
NMLM097753;"2021. 02. 09.";'B5605';"Sikeres hívás, kérdõív kitöltve.";"A 2. kérdésnél a m.felvevõ 5-ös, de nem volt ott nem látta, hogy mit csináltak azt nem tudja értékelni!!!"
NMLM103825;"2021. 02. 09.";'R0463';"Sikeres hívás, kérdõív kitöltve.";"Kicsit lehetnének körül tekintõbbek(gumi nyomás kijelzést nem ütötték ki a hibakódot)!!!"
NMLM103700;"2021. 02. 09.";'66455';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.05. óta csak csörög, így elérhetetlen!!!"
NMLM103788;"2021. 02. 10.";'R0869';"Nem szeretne nyilatkozni!";"A hölgy elmondta, hogy hozom-viszem szolgáltatás volt és minden rendben zajlott!!"
NMLM103914;"2021. 02. 10.";'R0829';"Sikeres hívás, kérdõív kitöltve.";"Udvariasak, pontosak, elõzékenyek, mindenre felhívják az ember figyelmét!!"
NMBO087371;"2021. 02. 10.";'K4952';"Nem szeretne nyilatkozni!";"Ez a telefonszám 02.08. óta csak csörög, így elérhetetlen!!!"
NMBO087029;"2021. 02. 10.";'K4693';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy jövõ hét szerdán ismét megy a szervizbe, és utána értékelne!!"
