Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLM098581;"2020. 07. 20.";'B4870';"Nem szeretne nyilatkozni!";"Már visszaküldte kitöltve az emailt!!"
NMLG027516;"2020. 07. 20.";'C0955';"Sikeres hívás, kérdõív kitöltve.";"Annyi a megjegyzése, hogy egy és negyedórát volt ott az autó és két óra munkadíjat számoltak fel, erre nem igazából számított, és ez miért van?!!"
NMLZ107850;"2020. 07. 20.";'C0828';"Sikeres hívás, kérdõív kitöltve.";"Nagyon magas áron csinálták meg az autóját!!! Ez a munka 373 ezer forintba került ez a szélvédõ javítás!!! Amennyiben cascos javítás van akkor nem viszi hozzánk csak ha kötelezõ van akkor hozza hozzánk illetve csak akkor ajánlaná!!!"
NMBO082828;"2020. 07. 20.";'A8343';"Sikeres hívás, kérdõív kitöltve.";"Amikor elõször volt a kötelezõ szervizen, már ott elmondta, hogy van szivárgás!!!"
NMBO083388;"2020. 07. 20.";'I0879';"Sikeres hívás, kérdõív kitöltve.";"Aki az autót beszállította azzal voltak problémák!! Nagyon furcsán viselkedett!!!"
NMBO083489;"2020. 07. 20.";'K4414';"Sikeres hívás, kérdõív kitöltve.";"Az elõzõ szervizhez képest 50 ezer forinttal többet fizetett, írt is levelet!!!"
NMBO083545;"2020. 07. 20.";'K0329';"Sikeres hívás, kérdõív kitöltve.";"Szeretné elmondani, hogy kérte ne cseréljék ki a pollenszûrõt, de ennek ellenére kicserélték!!!"
NMBO083547;"2020. 07. 20.";'K3613';"Nem szeretne nyilatkozni!";"Ezen a héten még megy vissza a szervizbe, majd utána hívjam!!"
NMLZ107854;"2020. 07. 20.";'S9166';"Sikeres hívás, kérdõív kitöltve.";"Sokallta a szerviz-díjat, de elégedett volt!!!"
NMLZ107897;"2020. 07. 20.";'Q3979';"Sikeres hívás, kérdõív kitöltve.";"Abban kéri a segítsége, hogy az akkumulátorról mindent szeretne tudni, amit beletettek=(milyen már, mennyi a kapacitása, meddig van rá garancia, egyéb)? Kéri, hogy az email címére az illetékes küldje el neki!! "
NMLM098488;"2020. 07. 20.";'08311';"Sikeres hívás, kérdõív kitöltve.";"Annyit mondan, hogy nem biztos hogy minden alkatrészt, amit kicseréltek az szükséges volt!!"
NMBO083590;"2020. 07. 20.";'15941';"Nem szeretne nyilatkozni!";"Az egész folyamat kb. százezer forint lesz, ezt nagyon értékelni nem tudja!! Nagyon, nagyon drága!!!"
NMLM098509;"2020. 07. 20.";'97786';"Sikeres hívás, kérdõív kitöltve.";"Szeretné elmondani, hogy a gépháztetõn egy kb. 5 centiméteres karcolás keletkezett, és nem tudni az okát!!??"
NMLZ107661;"2020. 07. 20.";'S7329';"Sikeres hívás, kérdõív kitöltve.";"Sajnos nem javult a dolog minden szar!!"
NMLG027491;"2020. 07. 20.";'B3540';"Sikeres hívás, kérdõív kitöltve.";"Az M3-on a kapu beléptetési illetve kiléptetési rendszer nem mûködik teljesen jól és van amikor a sorompó sem!!!"
NMLG027518;"2020. 07. 21.";'C1009';"Sikeres hívás, kérdõív kitöltve.";"Nagyon, nagyon hideg volt a szervizben, mert esõs idõ volt és ott voltak másfél órát!!"
NMLM098654;"2020. 07. 21.";'R0806';"Sikeres hívás, kérdõív kitöltve.";"Hibásan állították be a fékeket, és rögtön 5 km után vissza kellett menni a szervizbe!! Az ügyfél kéri, hogy mindenképpen vegye fel vele a kapcsolatot egy vezetõ vagy igazgató!! A 2. kérdésnél a munkafelvevõre 4-es értékelést, a szerviz-szolgáltatásra 1-es értékelést adott!!"
NMLZ108015;"2020. 07. 21.";'S9313';"Sikeres hívás, kérdõív kitöltve.";"Annyit tudna elmondani, hogy amikor az idõpontot felvette a hölgy nem mondta meg, hogy mennyibe fog kerülni ez a diagnosztika!! Ezt elõre kellett volna közölni, mert ha ezt tudja akkor el sem megy, mert ez így nagyon drága!!!!"
NMLM098668;"2020. 07. 21.";'66068';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már pénteken  beszéltünk, értékelt!"
NMBO083478;"2020. 07. 21.";'K4409';"Sikeres hívás, kérdõív kitöltve.";"Az autó ismét a szervizben van tegnap vitte vissza!!!"
NMLM098693;"2020. 07. 21.";'66290';"Nem szeretne nyilatkozni!";"Pénteken már beszéltünk, de még a szervizben van az autó!"
NMLM098676;"2020. 07. 21.";'A9325';"Sikeres hívás, kérdõív kitöltve.";"Kicsit sokat kellett várnia, de cserébe kapott egy ingyen  mosást!!"
NMBO083298;"2020. 07. 21.";'I1987';"Nem szeretne nyilatkozni!";"Annyit mondana, hogy az autó nem volt jó, azt mondták menjen haza vele majd folytatják a javítást!! Az autó félúton megállt úgy vontatták vissza!! Bár azóta megcsinálták, de felesleges kálváriát járt be és emiatt nem szeretné a szerviz munkáját értékelni!"
NMLM098623;"2020. 07. 21.";'B4905';"Sikeres hívás, kérdõív kitöltve.";"Sajnálja, hogy nem lehet ott az autó mellett!!!"
NMBO083624;"2020. 07. 21.";'J7946';"Sikeres hívás, kérdõív kitöltve.";"Sajnos ezen az öreg autón nagyon drága lenne a javítás!!!"
NMLM098705;"2020. 07. 21.";'I8477';"Sikeres hívás, kérdõív kitöltve.";"Volt ott már többször és a büfében alig van valami(nagyobb lehetne a választék) cukormentes dolgok például egyáltalán nincsenek!!!"
NMLM098679;"2020. 07. 21.";'B2862';"Nem szeretne nyilatkozni!";"Már beszélt egy úrral egy hete, és elmondta kitöltötte a kérdõívet!!!"
