Munkalapszám;Dátum;"Progress kód";Állapot;Megjegyzés
NMLZ105027;"2020. 03. 30.";'M0942';"Nem szeretne nyilatkozni!";"Bognár Virág zuglói dolgozónk telefonszáma!!!!"
NMLZ105440;"2020. 03. 30.";'S2086';"Sikeres hívás, kérdõív kitöltve.";"Nagyon-nagyon megvan elégedve, Butyka úr munkáját és segítségét kiemelné!!"
NMLM096022;"2020. 03. 30.";'R0847';"Sikeres hívás, kérdõív kitöltve.";"A múltkor is jelezte, hogy a munkát valóban elvégezték-e vagy sem, mert nem látja, meg nem mutatják milyen alkatrészt cseréltek, vagy mit csináltak!! Tehát az a problémája, hogy nem tudja végig nézni a munkafolyamatot! Nem ajánlanak fel semmilyen közlekedési megoldást!! Azért vett ilyen nagy autót, mert nagy a kijelzõje és a szerviz nem tudja párosítani a telefonját az autójával!!!"
NMLG026685;"2020. 03. 30.";'E6082';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drágán dolgozunk, a 2. kérdésre ezért adott ilyen értékelést, a 3. kérdésre konkrét értékelést nem adott, ezért én jelöltem be az 1-es értékelést!!!"
NMLG026689;"2020. 03. 30.";'E6083';"Sikeres hívás, kérdõív kitöltve.";"Elõzetesen kapott árajánlatot, de mikor odament már nem találták ezt a papírt, és azt mondták, hogy a legközelebbi szerviznél akkor kompenzálnak!!!"
NMLZ105836;"2020. 03. 30.";'S7484';"Sikeres hívás, kérdõív kitöltve.";"A csomagtartót egyáltalán nem takarították ki, az ózonos fertõtlenítést nem szerinte nem csinálták meg!"
NMLG026420;"2020. 03. 30.";'C0901';"Nem szeretne nyilatkozni!";"Az úr visszahívott és azt mondta, hogy majd kifogja tölteni a kérdõívet, ha lesz rá ideje!!!( Az úrral beszéltem már 02.20-án akkor ugyanezt mondta!!)"
NMBO081610;"2020. 03. 30.";'J6627';"Sikeres hívás, kérdõív kitöltve.";"Elmondta, hogy holnap után lesz még visszatérése, már van idõpontja!!!"
NMBO081599;"2020. 03. 30.";'M1255';"Sikeres hívás, kérdõív kitöltve.";"Vissza kell majd vinni az autót! Már minden leírt a tulajdonosnak és a szervizvezetõnek tudnak mindenrõl, siralmas!!!"
NMBO081598;"2020. 03. 30.";'P8680';"Sikeres hívás, kérdõív kitöltve.";"Garanciális munka miatt lesz visszatérés, most nagyon flottul ment minden!!!"
NMBO081659;"2020. 03. 30.";'M0874';"Sikeres hívás, kérdõív kitöltve.";"Sokallta az ott töltött idõt! A 2. kérdésnél a szerviz-szolgáltatás: 5-ös, munkafelvevõ: 10-es!!!"
NMLZ105727;"2020. 03. 30.";'A8037';"Nem szeretne nyilatkozni!";"Ez a telefonszám 03.24. óta csak csörög!!!"
NMLG026667;"2020. 03. 30.";'E4355';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne mondani, hogy lett volna karosszéria munka, de nem csinálták meg és azért nem mert most itt a koronavírus??!!!"
NMBO081604;"2020. 03. 30.";'J8494';"Nem szeretne nyilatkozni!";"Értékelni nem szeretne. Amit viszont tapasztalt az elég aggasztó! A dolgozókon nincs semmi védelem a vírus kapcsán, eléggé furcsa! Sehol egy kézfertõtlenítõ még a WC-ben sem!! Ezt kéri, hogy jelezzem a vezetõknek, mert ez így nem állapot!!"
NMLZ105726;"2020. 03. 30.";'J5247';"Nem szeretne nyilatkozni!";"Sajnos nem elégedett! Régen amikor a Kis úr volt Gödöllõn teljesen más volt!! Most Zsinka úr is törekszik csak szerinte nincsenek meg az eszközei(csereautót soha nem kap, a munka minõsége romlik)!!"
NMLM095980;"2020. 03. 30.";'A9017';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz, de errõl nyilván a kolléga nem tehet!!!!"
NMLZ105818;"2020. 03. 30.";'B3119';"Sikeres hívás, kérdõív kitöltve.";"Azért adott 1-es értékelés, mert a negyedik alkalommal járt nálunk ugyanazzal a hibával, most teszteli!!!"
NMLM094693;"2020. 03. 30.";'A7653';"Nem szeretne nyilatkozni!";"Most sem szeretne értékelni(02.24-én szintén nem értékelt)!! Annyi pénzbe és idegeskedés volt neki e körül, hogy most nem is kérdezzem!!!"
NMLM095992;"2020. 03. 30.";'A9473';"Nem szeretne nyilatkozni!";"Az úr írt egy emailt Gablini úrnak! Röviden annyit, hogy sz.r a szervize, de választ nem kapott!!!"
NMLZ105799;"2020. 03. 31.";'S7479';"Nem szeretne nyilatkozni!";"Ezen a telefonszámon egy hölgy jelentkezik és nincs ilyen típusú autója, már sokan keresték az urat ezen a számon,neki Peugeot autója van!!!"
NMLG026695;"2020. 03. 31.";'C0594';"Nem szeretne nyilatkozni!";"Kifizette a hátsó ablaktörlõt elõre, de még értesítést nem kapott, hogy mikor lesz meg, illetve, hogy mikor mehet a szervizbe! Addig nem akar értékelni!!!"
NMLG026694;"2020. 03. 31.";'E5782';"Sikeres hívás, kérdõív kitöltve.";"Itt az úr 2. éves szervizen volt és nem 1. évesen!!!"
NMLZ105817;"2020. 03. 31.";'S7474';"Nem szeretne nyilatkozni!";"Az úr elmondta, hogy már kitöltötte a kérdõívet és ott kifejezte az elégedettségét!"
NMLM094145;"2020. 03. 31.";'M1425';"Nem szeretne nyilatkozni!";"Az autóval kapcsolatban vannak negatív dolgai, nem elégedett az autóval! A duda is  rossz, megcsinálták, de az mégsem jó!!! A munkafelvevõvel elégedett itt az M3, a budaörsi szervizben nem volt elégedett!"
NMLM096014;"2020. 03. 31.";'B4209';"Sikeres hívás, kérdõív kitöltve.";"Nagyon drága a szerviz, a munkadíj magasabb, mint az alkatrész!!!"
NMLG026705;"2020. 03. 31.";'E5890';"Sikeres hívás, kérdõív kitöltve.";"Annyit szeretne jelezni, hogy tavaly októberben kérte, hogy a  motorban lenne két darab ékszíj csere! Kérdése azt volt, hogy mikor és mennyibe kerül?! Eddig senki nem hívta fel! A másik észrevétele: a szerelõ úgy ül be más autójába, hogy se kormány- és ülésvédõ fólia nincs benne!!!!"
